ID TIME n private balances
3 1787161676.796 0 {} {}
3 1787161676.796 0 None {}
3 1787161676.796 1 None {'1': 0}
3 1787161676.796 2 None {'1': 0, '5': 0}
3 1787161676.797 3 None {'1': 0, '5': 0, '3': 0}
3 1787161676.797 4 None {'1': 0, '5': 0, '3': 0, '4': 0}
3 1787161676.797 5 None {'1': 0, '5': 0, '3': 0, '4': 0}
3 1787161676.797 6 None {'1': 0, '5': 0, '3': 0, '4': 0}
3 1787161676.797 7 None {'1': 0, '5': 0, '3': 0, '4': 0}
3 1787161676.797 8 None {'1': 0, '5': 0, '3': 0, '4': 0, '2': 0}
3 1787161676.797 9 None {'1': 0, '5': 0, '3': 0, '4': 0, '2': 0}
3 1787161676.797 10 None {'1': 0, '5': 0, '3': 0, '4': 0, '2': 0}
3 1787161676.797 11 None {'1': 0, '5': 0, '3': 0, '4': 0, '2': 0}
3 1787161676.797 12 None {'1': 0, '5': 0, '3': 0, '4': 0, '2': 0}
3 1787161676.797 13 None {'1': 0, '5': 0, '3': 0, '4': 0, '2': 0}
3 1787161676.798 14 None {'1': 0, '5': 0, '3': 0, '4': 0, '2': 0}
