ID TIME n private balances
2 1787160986.062 0 {} {}
2 1787160986.062 0 None {}
2 1787160986.062 1 None {'1': 0}
2 1787160986.062 2 None {'1': 0, '4': 0}
2 1787160986.062 3 None {'1': 0, '4': 0, '2': 0}
2 1787160986.062 4 None {'1': 0, '4': 0, '2': 0}
2 1787160986.062 5 None {'1': 0, '4': 0, '2': 0, '5': 0}
2 1787160986.062 6 None {'1': 0, '4': 0, '2': 0, '5': 0}
2 1787160986.062 7 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.062 8 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.062 9 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.062 10 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.062 11 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.062 12 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.063 13 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.063 14 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.063 15 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.063 16 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.063 17 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
2 1787160986.063 18 None {'1': 0, '4': 0, '2': 0, '5': 0, '3': 0}
