ID TIME n private balances
1 1786976133.767 0 {} {}
1 1786976133.767 0 {} {}
1 1786976133.767 3 None {'2': 0, '0': 0, '3': 0, '1': 0}
1 1786976133.767 5 None {'2': 2, '0': 0, '3': 0, '1': 0}
1 1786976133.767 10 None {'2': 2, '0': 0, '3': 1, '1': 0, '4': 0}
