ID TIME n private balances
5 1787161480.078 0 {} {}
5 1787161480.078 0 None {}
5 1787161480.078 1 None {'3': 0}
5 1787161480.078 2 None {'3': 0, '5': 0}
5 1787161480.078 3 None {'3': 0, '5': 0, '2': 0}
5 1787161480.078 4 None {'3': 0, '5': 0, '2': 0}
5 1787161480.078 5 None {'3': 0, '5': 0, '2': 0}
5 1787161480.079 6 None {'3': 0, '5': 0, '2': 0, '1': 0}
5 1787161480.079 7 None {'3': 0, '5': 0, '2': 0, '1': 0}
5 1787161480.079 8 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
5 1787161480.079 9 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
5 1787161480.079 10 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
5 1787161480.079 11 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
5 1787161480.079 12 None {'3': 0, '5': 0, '2': 0, '1': 0, '4': 0}
