ID TIME n private balances
2 1786781741.438 0 {} {}
2 1786781741.438 5 None {'5': 0, '0': 0, '3': 0, '2': 0, '4': 0, '1': 0}
2 1786781741.438 7 None {'5': 5, '0': 0, '3': 0, '2': 0, '4': 0, '1': 0}
2 1786781741.439 13 None {'5': 6, '0': 0, '3': 0, '2': 0, '4': 0, '1': 0}
2 1786781741.439 18 None {'5': 6, '0': 0, '3': 0, '2': 5, '4': 0, '1': 0}
2 1786781741.439 24 None {'5': 6, '0': 0, '3': 4, '2': 5, '4': 0, '1': 0}
2 1786781741.439 29 None {'5': 6, '0': 0, '3': 4, '2': 5, '4': 5, '1': 0}
2 1786781741.439 32 None {'5': 10, '0': 0, '3': 4, '2': 5, '4': 5, '1': 0}
2 1786781741.439 37 None {'5': 10, '0': 0, '3': 6, '2': 5, '4': 5, '1': 0}
2 1786781741.439 42 None {'5': 10, '0': 0, '3': 6, '2': 5, '4': 5, '1': 4}
2 1786781741.439 46 None {'5': 10, '0': 0, '3': 6, '2': 9, '4': 5, '1': 4}
2 1786781741.439 52 None {'5': 10, '0': 0, '3': 6, '2': 12, '4': 5, '1': 4}
2 1786781741.44 55 None {'5': 10, '0': 0, '3': 11, '2': 12, '4': 5, '1': 4}
2 1786781741.44 61 None {'5': 10, '0': 0, '3': 11, '2': 14, '4': 5, '1': 4}
2 1786781741.44 63 None {'5': 10, '0': 0, '3': 11, '2': 19, '4': 5, '1': 4}
2 1786781741.44 69 None {'5': 10, '0': 0, '3': 11, '2': 20, '4': 5, '1': 4}
2 1786781741.44 73 None {'5': 10, '0': 0, '3': 16, '2': 20, '4': 5, '1': 4}
2 1786781741.44 79 None {'5': 10, '0': 0, '3': 16, '2': 20, '4': 8, '1': 4}
2 1786781741.44 80 None {'5': 10, '0': 0, '3': 16, '2': 20, '4': 8, '1': 9}
2 1786781741.44 88 None {'5': 10, '0': 0, '3': 16, '2': 20, '4': 8, '1': 9}
2 1786781741.44 91 None {'5': 10, '0': 0, '3': 16, '2': 20, '4': 8, '1': 16}
2 1786781741.441 95 None {'5': 10, '0': 0, '3': 16, '2': 20, '4': 8, '1': 18}
