ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 0.008 ENTER 1.01 1.033 -0.143 1.746 -0.143 1.746
1 0.267 EXIT 0.791 0.811 -0.143 1.746 -0.143 1.746
