ID TIME n private balances
4 1786984242.534 0 {} {}
4 1786984242.534 4 None {'3': 0, '0': 0, '2': 0, '1': 0, '4': 0}
4 1786984242.534 8 None {'3': 4, '0': 0, '2': 0, '1': 0, '4': 0}
4 1786984242.534 11 None {'3': 7, '0': 0, '2': 0, '1': 0, '4': 0}
4 1786984242.534 16 None {'3': 9, '0': 0, '2': 0, '1': 0, '4': 0}
4 1786984242.535 19 None {'3': 9, '0': 0, '2': 0, '1': 0, '4': 4}
4 1786984242.535 24 None {'3': 9, '0': 0, '2': 0, '1': 0, '4': 6}
4 1786984242.535 27 None {'3': 13, '0': 0, '2': 0, '1': 0, '4': 6}
4 1786984242.535 30 None {'3': 13, '0': 0, '2': 0, '1': 2, '4': 6}
4 1786984242.535 33 None {'3': 13, '0': 0, '2': 0, '1': 4, '4': 6}
4 1786984242.535 39 None {'3': 13, '0': 0, '2': 0, '1': 6, '4': 6}
