ID TIME n private balances
1 1786976225.452 0 {} {}
1 1786976225.452 0 {} {}
1 1786976225.453 3 None {'2': 0, '0': 0, '4': 0, '1': 0}
1 1786976225.453 7 None {'2': 2, '0': 0, '4': 0, '1': 0, '3': 0}
1 1786976225.453 11 None {'2': 2, '0': 0, '4': 3, '1': 0, '3': 0}
1 1786976225.453 14 None {'2': 2, '0': 0, '4': 3, '1': 0, '3': 3}
1 1786976225.453 17 None {'2': 4, '0': 0, '4': 3, '1': 0, '3': 3}
1 1786976225.453 19 None {'2': 4, '0': 0, '4': 5, '1': 0, '3': 3}
1 1786976225.453 23 None {'2': 4, '0': 0, '4': 5, '1': 0, '3': 4}
1 1786976225.453 25 None {'2': 7, '0': 0, '4': 5, '1': 0, '3': 4}
1 1786976225.453 28 None {'2': 7, '0': 0, '4': 6, '1': 0, '3': 4}
1 1786976225.453 31 None {'2': 7, '0': 0, '4': 6, '1': 0, '3': 6}
1 1786976225.453 35 None {'2': 9, '0': 0, '4': 6, '1': 0, '3': 6}
1 1786976225.453 38 None {'2': 9, '0': 0, '4': 9, '1': 0, '3': 6}
1 1786976225.453 42 None {'2': 9, '0': 0, '4': 9, '1': 0, '3': 8}
1 1786976225.453 45 None {'2': 12, '0': 0, '4': 9, '1': 0, '3': 8}
1 1786976225.453 48 None {'2': 12, '0': 0, '4': 11, '1': 0, '3': 8}
1 1786976225.453 50 None {'2': 12, '0': 0, '4': 11, '1': 0, '3': 10}
1 1786976225.453 56 None {'2': 13, '0': 0, '4': 11, '1': 0, '3': 10}
1 1786976225.453 60 None {'2': 13, '0': 0, '4': 11, '1': 5, '3': 10}
1 1786976225.453 64 None {'2': 13, '0': 0, '4': 11, '1': 5, '3': 13}
1 1786976225.453 67 None {'2': 16, '0': 0, '4': 11, '1': 5, '3': 13}
1 1786976225.453 71 None {'2': 16, '0': 0, '4': 11, '1': 7, '3': 13}
1 1786976225.453 75 None {'2': 16, '0': 0, '4': 11, '1': 7, '3': 16}
1 1786976225.453 78 None {'2': 16, '0': 0, '4': 14, '1': 7, '3': 16}
1 1786976225.453 82 None {'2': 16, '0': 0, '4': 14, '1': 9, '3': 16}
