ID TIME n private balances
3 1787133921.254 0 {} {}
3 1787133921.254 0 None {}
3 1787133921.254 1 None {'1': 0}
3 1787133921.255 2 None {'1': 0, '2': 0}
3 1787133921.255 3 None {'1': 0, '2': 0, '3': 0}
3 1787133921.255 4 None {'1': 0, '2': 0, '3': 0}
3 1787133921.255 5 None {'1': 0, '2': 0, '3': 0}
3 1787133921.255 6 None {'1': 0, '2': 0, '3': 0}
3 1787133921.255 7 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133921.255 8 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133921.255 9 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133921.255 10 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133921.255 11 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133921.255 12 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133921.255 13 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133921.255 14 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133921.255 15 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.255 16 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.255 17 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.255 18 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 19 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 20 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 21 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 22 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 23 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 24 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 25 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 26 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 27 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 28 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 29 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 30 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 31 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 32 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 33 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 34 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 35 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 36 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.256 37 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.257 38 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.257 39 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.257 40 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.257 41 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.257 42 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133921.257 43 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
