ID TIME n private balances
1 1786769326.84 0 {} {}
1 1786769326.84 1 {} {'1': 0, '0': 0}
1 1786769326.84 5 None {'1': 1, '0': 0, '2': 0, '3': 0}
1 1786769326.84 7 None {'1': 1, '0': 0, '2': 3, '3': 0}
1 1786769326.84 12 None {'1': 1, '0': 0, '2': 3, '3': 1, '4': 0, '5': 0}
1 1786769326.84 14 None {'1': 1, '0': 0, '2': 3, '3': 1, '4': 4, '5': 0}
1 1786769326.84 18 None {'1': 1, '0': 0, '2': 3, '3': 1, '4': 4, '5': 1}
1 1786769326.841 22 None {'1': 4, '0': 0, '2': 3, '3': 1, '4': 4, '5': 1}
1 1786769326.841 26 None {'1': 4, '0': 0, '2': 3, '3': 1, '4': 7, '5': 1}
1 1786769326.841 31 None {'1': 4, '0': 0, '2': 3, '3': 4, '4': 7, '5': 1}
1 1786769326.841 37 None {'1': 8, '0': 0, '2': 3, '3': 4, '4': 7, '5': 1}
1 1786769326.841 39 None {'1': 8, '0': 0, '2': 3, '3': 4, '4': 12, '5': 1}
1 1786769326.841 45 None {'1': 8, '0': 0, '2': 3, '3': 4, '4': 12, '5': 2}
1 1786769326.841 50 None {'1': 13, '0': 0, '2': 3, '3': 4, '4': 12, '5': 2}
1 1786769326.841 54 None {'1': 13, '0': 0, '2': 3, '3': 8, '4': 12, '5': 2}
1 1786769326.841 59 None {'1': 13, '0': 0, '2': 3, '3': 8, '4': 15, '5': 2}
1 1786769326.841 62 None {'1': 13, '0': 0, '2': 3, '3': 8, '4': 15, '5': 6}
1 1786769326.841 69 None {'1': 13, '0': 0, '2': 5, '3': 8, '4': 15, '5': 6}
1 1786769326.841 75 None {'1': 13, '0': 0, '2': 5, '3': 14, '4': 15, '5': 6}
1 1786769326.841 77 None {'1': 13, '0': 0, '2': 5, '3': 14, '4': 20, '5': 6}
1 1786769326.841 80 None {'1': 13, '0': 0, '2': 5, '3': 14, '4': 20, '5': 7}
1 1786769326.841 87 None {'1': 13, '0': 0, '2': 7, '3': 14, '4': 20, '5': 7}
1 1786769326.841 91 None {'1': 19, '0': 0, '2': 7, '3': 14, '4': 20, '5': 7}
1 1786769326.841 96 None {'1': 19, '0': 0, '2': 7, '3': 14, '4': 23, '5': 7}
1 1786769326.841 100 None {'1': 19, '0': 0, '2': 7, '3': 14, '4': 23, '5': 11}
1 1786769326.841 107 None {'1': 19, '0': 0, '2': 10, '3': 14, '4': 23, '5': 11}
1 1786769326.841 110 None {'1': 19, '0': 0, '2': 10, '3': 20, '4': 23, '5': 11}
1 1786769326.841 114 None {'1': 19, '0': 0, '2': 10, '3': 20, '4': 25, '5': 11}
1 1786769326.841 116 None {'1': 19, '0': 0, '2': 10, '3': 20, '4': 25, '5': 14}
1 1786769326.841 119 None {'1': 19, '0': 0, '2': 10, '3': 21, '4': 25, '5': 14}
1 1786769326.842 121 None {'1': 19, '0': 0, '2': 10, '3': 21, '4': 27, '5': 14}
1 1786769326.842 125 None {'1': 19, '0': 0, '2': 10, '3': 21, '4': 27, '5': 15}
1 1786769326.842 129 None {'1': 22, '0': 0, '2': 10, '3': 21, '4': 27, '5': 15}
1 1786769326.842 134 None {'1': 22, '0': 0, '2': 10, '3': 24, '4': 27, '5': 15}
1 1786769326.842 138 None {'1': 22, '0': 0, '2': 10, '3': 24, '4': 31, '5': 15}
1 1786769326.842 143 None {'1': 22, '0': 0, '2': 10, '3': 24, '4': 31, '5': 18}
1 1786769326.842 146 None {'1': 22, '0': 0, '2': 14, '3': 24, '4': 31, '5': 18}
1 1786769326.842 151 None {'1': 22, '0': 0, '2': 14, '3': 24, '4': 33, '5': 18}
1 1786769326.842 156 None {'1': 26, '0': 0, '2': 14, '3': 24, '4': 33, '5': 18}
1 1786769326.842 158 None {'1': 26, '0': 0, '2': 14, '3': 24, '4': 33, '5': 22}
1 1786769326.842 162 None {'1': 26, '0': 0, '2': 14, '3': 24, '4': 34, '5': 22}
1 1786769326.842 167 None {'1': 29, '0': 0, '2': 14, '3': 24, '4': 34, '5': 22}
1 1786769326.842 172 None {'1': 29, '0': 0, '2': 18, '3': 24, '4': 34, '5': 22}
1 1786769326.842 177 None {'1': 29, '0': 0, '2': 18, '3': 28, '4': 34, '5': 22}
1 1786769326.842 182 None {'1': 29, '0': 0, '2': 18, '3': 28, '4': 34, '5': 26}
1 1786769326.842 186 None {'1': 29, '0': 0, '2': 22, '3': 28, '4': 34, '5': 26}
1 1786769326.842 189 None {'1': 29, '0': 0, '2': 22, '3': 28, '4': 37, '5': 26}
1 1786769326.842 194 None {'1': 31, '0': 0, '2': 22, '3': 28, '4': 37, '5': 26}
1 1786769326.842 199 None {'1': 31, '0': 0, '2': 22, '3': 32, '4': 37, '5': 26}
1 1786769326.842 203 None {'1': 31, '0': 0, '2': 22, '3': 32, '4': 41, '5': 26}
1 1786769326.842 207 None {'1': 31, '0': 0, '2': 22, '3': 32, '4': 41, '5': 29}
1 1786769326.842 212 None {'1': 31, '0': 0, '2': 22, '3': 35, '4': 41, '5': 29}
1 1786769326.842 217 None {'1': 35, '0': 0, '2': 22, '3': 35, '4': 41, '5': 29}
1 1786769326.842 220 None {'1': 35, '0': 0, '2': 22, '3': 35, '4': 45, '5': 29}
1 1786769326.843 224 None {'1': 35, '0': 0, '2': 22, '3': 37, '4': 45, '5': 29}
1 1786769326.843 228 None {'1': 35, '0': 0, '2': 22, '3': 37, '4': 45, '5': 32}
1 1786769326.843 233 None {'1': 35, '0': 0, '2': 22, '3': 37, '4': 48, '5': 32}
1 1786769326.843 235 None {'1': 39, '0': 0, '2': 22, '3': 37, '4': 48, '5': 32}
1 1786769326.843 239 None {'1': 39, '0': 0, '2': 23, '3': 37, '4': 48, '5': 32}
1 1786769326.843 243 None {'1': 39, '0': 0, '2': 23, '3': 37, '4': 51, '5': 32}
1 1786769326.843 248 None {'1': 42, '0': 0, '2': 23, '3': 37, '4': 51, '5': 32}
1 1786769326.843 250 None {'1': 42, '0': 0, '2': 23, '3': 37, '4': 51, '5': 36}
1 1786769326.843 253 None {'1': 42, '0': 0, '2': 24, '3': 37, '4': 51, '5': 36}
1 1786769326.843 257 None {'1': 42, '0': 0, '2': 24, '3': 39, '4': 51, '5': 36}
1 1786769326.843 261 None {'1': 42, '0': 0, '2': 24, '3': 39, '4': 51, '5': 39}
1 1786769326.843 266 None {'1': 42, '0': 0, '2': 24, '3': 39, '4': 54, '5': 39}
1 1786769326.843 268 None {'1': 42, '0': 0, '2': 28, '3': 39, '4': 54, '5': 39}
