ID TIME n private balances
2 1786984242.548 0 {} {}
2 1786984242.548 4 None {'3': 0, '0': 0, '2': 0, '1': 0, '4': 0}
2 1786984242.549 8 None {'3': 4, '0': 0, '2': 0, '1': 0, '4': 0}
2 1786984242.549 11 None {'3': 7, '0': 0, '2': 0, '1': 0, '4': 0}
2 1786984242.549 16 None {'3': 9, '0': 0, '2': 0, '1': 0, '4': 0}
2 1786984242.549 19 None {'3': 9, '0': 0, '2': 0, '1': 0, '4': 4}
2 1786984242.549 24 None {'3': 9, '0': 0, '2': 0, '1': 0, '4': 6}
2 1786984242.549 27 None {'3': 13, '0': 0, '2': 0, '1': 0, '4': 6}
2 1786984242.549 30 None {'3': 13, '0': 0, '2': 0, '1': 2, '4': 6}
