ID TIME n private balances
3 1786984271.658 0 {} {}
3 1786984271.658 4 None {'1': 0, '0': 0, '4': 0, '3': 0, '2': 0}
3 1786984271.658 6 None {'1': 4, '0': 0, '4': 0, '3': 0, '2': 0}
3 1786984271.658 9 None {'1': 5, '0': 0, '4': 0, '3': 0, '2': 0}
3 1786984271.658 12 None {'1': 5, '0': 0, '4': 2, '3': 0, '2': 0}
3 1786984271.658 15 None {'1': 7, '0': 0, '4': 2, '3': 0, '2': 0}
3 1786984271.658 23 None {'1': 7, '0': 0, '4': 4, '3': 0, '2': 0}
3 1786984271.659 26 None {'1': 7, '0': 0, '4': 4, '3': 7, '2': 0}
3 1786984271.659 28 None {'1': 7, '0': 0, '4': 4, '3': 9, '2': 0}
3 1786984271.659 29 None {'1': 7, '0': 0, '4': 5, '3': 9, '2': 0}
3 1786984271.659 30 None {'1': 7, '0': 0, '4': 5, '3': 9, '2': 0}
