ID TIME n private balances
1 1787161643.219 0 {} {}
1 1787161643.219 0 None {}
1 1787161643.219 1 None {'4': 0}
1 1787161643.219 2 None {'4': 0, '5': 0}
1 1787161643.219 3 None {'4': 0, '5': 0, '2': 0}
1 1787161643.219 4 None {'4': 0, '5': 0, '2': 0}
1 1787161643.219 5 None {'4': 0, '5': 0, '2': 0}
1 1787161643.219 6 None {'4': 0, '5': 0, '2': 0, '3': 0}
1 1787161643.219 7 None {'4': 0, '5': 0, '2': 0, '3': 0}
1 1787161643.22 8 None {'4': 0, '5': 0, '2': 0, '3': 0}
1 1787161643.22 9 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
1 1787161643.22 10 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
1 1787161643.22 11 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
1 1787161643.22 12 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
1 1787161643.22 13 None {'4': 0, '5': 0, '2': 0, '3': 0, '1': 0}
