ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 1.004 ENTER 0.84 0.771 -0.143 1.746 -0.143 1.746
11 14.624 EXIT 0.748 0.853 -0.143 1.746 -0.143 1.7461 15.042 ENTER 0.757 0.854 -0.143 1.746 -0.143 1.746
1 15.414 EXIT 0.855 0.735 -0.143 1.746 -0.143 1.746
