ID TIME n private balances
2 1787162512.409 0 {} {}
2 1787162512.409 0 None {}
2 1787162512.409 1 None {'9': 0}
2 1787162512.409 2 None {'9': 0}
2 1787162512.409 3 None {'9': 0, '7': 0}
2 1787162512.409 4 None {'9': 0, '7': 0}
2 1787162512.409 5 None {'9': 0, '7': 0, '10': 0}
2 1787162512.409 6 None {'9': 0, '7': 0, '10': 0}
2 1787162512.409 7 None {'9': 0, '7': 0, '10': 0, '8': 0}
2 1787162512.409 8 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
2 1787162512.409 9 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0}
2 1787162512.409 10 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
2 1787162512.409 11 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
2 1787162512.409 12 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
2 1787162512.409 13 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
2 1787162512.409 14 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
2 1787162512.409 15 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
2 1787162512.409 16 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
2 1787162512.409 17 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
2 1787162512.41 18 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0}
2 1787162512.41 19 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0}
2 1787162512.41 20 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
2 1787162512.41 21 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
2 1787162512.41 22 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
2 1787162512.41 23 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0}
2 1787162512.41 24 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
2 1787162512.41 25 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
2 1787162512.41 26 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
2 1787162512.41 27 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
2 1787162512.41 28 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
2 1787162512.41 29 None {'9': 0, '7': 0, '10': 0, '8': 0, '5': 0, '4': 0, '2': 0, '3': 0, '6': 0}
