ID TIME n private balances
1 1786769518.401 0 {} {}
1 1786769518.401 1 {} {'1': 0, '0': 0}
1 1786769518.401 6 None {'1': 1, '0': 0, '2': 0, '3': 0, '4': 0}
1 1786769518.401 8 None {'1': 1, '0': 0, '2': 4, '3': 0, '4': 0}
1 1786769518.401 12 None {'1': 1, '0': 0, '2': 4, '3': 1, '4': 0, '5': 0}
1 1786769518.401 14 None {'1': 1, '0': 0, '2': 4, '3': 1, '4': 3, '5': 0}
1 1786769518.401 24 None {'1': 1, '0': 0, '2': 4, '3': 1, '4': 3, '5': 1}
1 1786769518.401 28 None {'1': 1, '0': 0, '2': 13, '3': 1, '4': 3, '5': 1}
1 1786769518.401 31 None {'1': 1, '0': 0, '2': 13, '3': 1, '4': 6, '5': 1}
1 1786769518.402 34 None {'1': 1, '0': 0, '2': 13, '3': 3, '4': 6, '5': 1}
1 1786769518.402 38 None {'1': 3, '0': 0, '2': 13, '3': 3, '4': 6, '5': 1}
1 1786769518.402 42 None {'1': 3, '0': 0, '2': 16, '3': 3, '4': 6, '5': 1}
1 1786769518.402 45 None {'1': 3, '0': 0, '2': 16, '3': 6, '4': 6, '5': 1}
1 1786769518.402 50 None {'1': 3, '0': 0, '2': 16, '3': 6, '4': 8, '5': 1}
1 1786769518.402 56 None {'1': 3, '0': 0, '2': 16, '3': 6, '4': 8, '5': 5}
1 1786769518.402 59 None {'1': 3, '0': 0, '2': 21, '3': 6, '4': 8, '5': 5}
1 1786769518.402 64 None {'1': 5, '0': 0, '2': 21, '3': 6, '4': 8, '5': 5}
1 1786769518.402 67 None {'1': 5, '0': 0, '2': 21, '3': 10, '4': 8, '5': 5}
1 1786769518.402 71 None {'1': 5, '0': 0, '2': 23, '3': 10, '4': 8, '5': 5}
1 1786769518.402 75 None {'1': 8, '0': 0, '2': 23, '3': 10, '4': 8, '5': 5}
1 1786769518.402 77 None {'1': 8, '0': 0, '2': 23, '3': 13, '4': 8, '5': 5}
1 1786769518.402 80 None {'1': 8, '0': 0, '2': 23, '3': 13, '4': 8, '5': 6}
