ID TIME n private balances
2 1786769662.461 0 {} {}
2 1786769662.462 1 None {'1': 0, '0': 0}
2 1786769662.462 7 None {'1': 1, '0': 0, '3': 0, '5': 0, '4': 0, '2': 0}
2 1786769662.462 10 None {'1': 1, '0': 0, '3': 5, '5': 0, '4': 0, '2': 0}
2 1786769662.462 15 None {'1': 1, '0': 0, '3': 5, '5': 0, '4': 2, '2': 0}
2 1786769662.462 18 None {'1': 1, '0': 0, '3': 5, '5': 4, '4': 2, '2': 0}
2 1786769662.462 23 None {'1': 1, '0': 0, '3': 7, '5': 4, '4': 2, '2': 0}
2 1786769662.462 27 None {'1': 1, '0': 0, '3': 7, '5': 4, '4': 6, '2': 0}
2 1786769662.462 32 None {'1': 1, '0': 0, '3': 7, '5': 4, '4': 6, '2': 3}
2 1786769662.462 34 None {'1': 1, '0': 0, '3': 11, '5': 4, '4': 6, '2': 3}
2 1786769662.462 40 None {'1': 1, '0': 0, '3': 11, '5': 4, '4': 7, '2': 3}
2 1786769662.462 44 None {'1': 6, '0': 0, '3': 11, '5': 4, '4': 7, '2': 3}
2 1786769662.462 49 None {'1': 6, '0': 0, '3': 14, '5': 4, '4': 7, '2': 3}
2 1786769662.462 55 None {'1': 6, '0': 0, '3': 14, '5': 4, '4': 11, '2': 3}
2 1786769662.462 58 None {'1': 6, '0': 0, '3': 14, '5': 9, '4': 11, '2': 3}
2 1786769662.462 64 None {'1': 8, '0': 0, '3': 14, '5': 9, '4': 11, '2': 3}
2 1786769662.462 69 None {'1': 8, '0': 0, '3': 19, '5': 9, '4': 11, '2': 3}
2 1786769662.462 74 None {'1': 8, '0': 0, '3': 19, '5': 9, '4': 15, '2': 3}
2 1786769662.462 77 None {'1': 8, '0': 0, '3': 19, '5': 13, '4': 15, '2': 3}
2 1786769662.462 81 None {'1': 8, '0': 0, '3': 21, '5': 13, '4': 15, '2': 3}
2 1786769662.462 83 None {'1': 8, '0': 0, '3': 21, '5': 13, '4': 18, '2': 3}
2 1786769662.462 86 None {'1': 8, '0': 0, '3': 21, '5': 14, '4': 18, '2': 3}
2 1786769662.462 90 None {'1': 10, '0': 0, '3': 21, '5': 14, '4': 18, '2': 3}
2 1786769662.462 96 None {'1': 10, '0': 0, '3': 24, '5': 14, '4': 18, '2': 3}
2 1786769662.463 101 None {'1': 10, '0': 0, '3': 24, '5': 14, '4': 18, '2': 8}
2 1786769662.463 105 None {'1': 14, '0': 0, '3': 24, '5': 14, '4': 18, '2': 8}
2 1786769662.463 110 None {'1': 14, '0': 0, '3': 27, '5': 14, '4': 18, '2': 8}
2 1786769662.463 114 None {'1': 14, '0': 0, '3': 27, '5': 14, '4': 18, '2': 12}
2 1786769662.463 120 None {'1': 14, '0': 0, '3': 27, '5': 14, '4': 21, '2': 12}
2 1786769662.463 125 None {'1': 14, '0': 0, '3': 27, '5': 19, '4': 21, '2': 12}
2 1786769662.463 130 None {'1': 18, '0': 0, '3': 27, '5': 19, '4': 21, '2': 12}
2 1786769662.463 133 None {'1': 18, '0': 0, '3': 31, '5': 19, '4': 21, '2': 12}
2 1786769662.463 137 None {'1': 18, '0': 0, '3': 31, '5': 19, '4': 23, '2': 12}
2 1786769662.463 140 None {'1': 18, '0': 0, '3': 31, '5': 19, '4': 23, '2': 15}
2 1786769662.463 143 None {'1': 18, '0': 0, '3': 33, '5': 19, '4': 23, '2': 15}
2 1786769662.463 147 None {'1': 18, '0': 0, '3': 33, '5': 19, '4': 25, '2': 15}
2 1786769662.463 150 None {'1': 21, '0': 0, '3': 33, '5': 19, '4': 25, '2': 15}
2 1786769662.463 155 None {'1': 21, '0': 0, '3': 33, '5': 19, '4': 25, '2': 17}
2 1786769662.463 158 None {'1': 21, '0': 0, '3': 33, '5': 23, '4': 25, '2': 17}
2 1786769662.463 165 None {'1': 21, '0': 0, '3': 33, '5': 23, '4': 27, '2': 17}
2 1786769662.463 167 None {'1': 27, '0': 0, '3': 33, '5': 23, '4': 27, '2': 17}
2 1786769662.463 171 None {'1': 27, '0': 0, '3': 33, '5': 24, '4': 27, '2': 17}
2 1786769662.463 175 None {'1': 27, '0': 0, '3': 33, '5': 24, '4': 30, '2': 17}
2 1786769662.463 179 None {'1': 27, '0': 0, '3': 36, '5': 24, '4': 30, '2': 17}
2 1786769662.463 182 None {'1': 30, '0': 0, '3': 36, '5': 24, '4': 30, '2': 17}
2 1786769662.463 189 None {'1': 30, '0': 0, '3': 36, '5': 24, '4': 30, '2': 19}
2 1786769662.463 192 None {'1': 30, '0': 0, '3': 36, '5': 30, '4': 30, '2': 19}
2 1786769662.463 195 None {'1': 30, '0': 0, '3': 38, '5': 30, '4': 30, '2': 19}
2 1786769662.464 200 None {'1': 30, '0': 0, '3': 38, '5': 30, '4': 30, '2': 21}
2 1786769662.464 205 None {'1': 30, '0': 0, '3': 38, '5': 34, '4': 30, '2': 21}
2 1786769662.464 210 None {'1': 34, '0': 0, '3': 38, '5': 34, '4': 30, '2': 21}
2 1786769662.464 215 None {'1': 34, '0': 0, '3': 38, '5': 34, '4': 30, '2': 25}
2 1786769662.464 221 None {'1': 34, '0': 0, '3': 42, '5': 34, '4': 30, '2': 25}
2 1786769662.464 226 None {'1': 34, '0': 0, '3': 42, '5': 34, '4': 35, '2': 25}
2 1786769662.464 229 None {'1': 34, '0': 0, '3': 42, '5': 38, '4': 35, '2': 25}
2 1786769662.464 236 None {'1': 34, '0': 0, '3': 42, '5': 38, '4': 35, '2': 27}
2 1786769662.464 239 None {'1': 34, '0': 0, '3': 42, '5': 38, '4': 41, '2': 27}
2 1786769662.464 243 None {'1': 36, '0': 0, '3': 42, '5': 38, '4': 41, '2': 27}
2 1786769662.464 250 None {'1': 36, '0': 0, '3': 45, '5': 38, '4': 41, '2': 27}
2 1786769662.464 256 None {'1': 36, '0': 0, '3': 45, '5': 38, '4': 47, '2': 27}
2 1786769662.464 261 None {'1': 36, '0': 0, '3': 45, '5': 43, '4': 47, '2': 27}
2 1786769662.464 263 None {'1': 36, '0': 0, '3': 45, '5': 43, '4': 47, '2': 31}
2 1786769662.464 268 None {'1': 37, '0': 0, '3': 45, '5': 43, '4': 47, '2': 31}
2 1786769662.464 273 None {'1': 37, '0': 0, '3': 49, '5': 43, '4': 47, '2': 31}
2 1786769662.464 277 None {'1': 37, '0': 0, '3': 49, '5': 47, '4': 47, '2': 31}
2 1786769662.464 283 None {'1': 40, '0': 0, '3': 49, '5': 47, '4': 47, '2': 31}
2 1786769662.464 289 None {'1': 40, '0': 0, '3': 49, '5': 47, '4': 47, '2': 36}
2 1786769662.464 293 None {'1': 40, '0': 0, '3': 54, '5': 47, '4': 47, '2': 36}
2 1786769662.464 297 None {'1': 40, '0': 0, '3': 54, '5': 47, '4': 50, '2': 36}
2 1786769662.464 301 None {'1': 40, '0': 0, '3': 54, '5': 50, '4': 50, '2': 36}
2 1786769662.464 308 None {'1': 40, '0': 0, '3': 57, '5': 50, '4': 50, '2': 36}
2 1786769662.465 311 None {'1': 46, '0': 0, '3': 57, '5': 50, '4': 50, '2': 36}
2 1786769662.465 316 None {'1': 46, '0': 0, '3': 57, '5': 50, '4': 50, '2': 38}
2 1786769662.465 319 None {'1': 46, '0': 0, '3': 61, '5': 50, '4': 50, '2': 38}
2 1786769662.465 325 None {'1': 46, '0': 0, '3': 61, '5': 52, '4': 50, '2': 38}
