ID TIME n private balances
3 1786781667.807 0 {} {}
3 1786781667.807 5 {} {'3': 0, '0': 0, '4': 0, '1': 0, '2': 0, '5': 0}
3 1786781667.807 11 None {'3': 5, '0': 0, '4': 0, '1': 0, '2': 0, '5': 0}
3 1786781667.807 17 None {'3': 5, '0': 0, '4': 0, '1': 0, '2': 0, '5': 5}
3 1786781667.807 23 None {'3': 10, '0': 0, '4': 0, '1': 0, '2': 0, '5': 5}
3 1786781667.807 29 None {'3': 10, '0': 0, '4': 0, '1': 0, '2': 5, '5': 5}
3 1786781667.807 35 None {'3': 10, '0': 0, '4': 0, '1': 0, '2': 10, '5': 5}
3 1786781667.808 38 None {'3': 15, '0': 0, '4': 0, '1': 0, '2': 10, '5': 5}
3 1786781667.808 44 None {'3': 15, '0': 0, '4': 0, '1': 0, '2': 10, '5': 7}
3 1786781667.808 49 None {'3': 15, '0': 0, '4': 0, '1': 5, '2': 10, '5': 7}
3 1786781667.808 54 None {'3': 19, '0': 0, '4': 0, '1': 5, '2': 10, '5': 7}
