ID TIME n private balances
1 1786976279.048 0 {} {}
1 1786976279.048 0 {} {}
1 1786976279.048 4 None {'2': 0, '0': 0, '1': 0}
1 1786976279.048 8 None {'2': 3, '0': 0, '1': 0, '3': 0}
1 1786976279.048 12 None {'2': 3, '0': 0, '1': 0, '3': 3, '4': 0}
1 1786976279.048 15 None {'2': 3, '0': 0, '1': 0, '3': 3, '4': 3}
1 1786976279.048 18 None {'2': 3, '0': 0, '1': 2, '3': 3, '4': 3}
1 1786976279.048 22 None {'2': 3, '0': 0, '1': 2, '3': 5, '4': 3}
1 1786976279.048 25 None {'2': 6, '0': 0, '1': 2, '3': 5, '4': 3}
1 1786976279.048 29 None {'2': 6, '0': 0, '1': 4, '3': 5, '4': 3}
1 1786976279.048 33 None {'2': 6, '0': 0, '1': 4, '3': 5, '4': 6}
1 1786976279.048 36 None {'2': 6, '0': 0, '1': 4, '3': 8, '4': 6}
1 1786976279.048 39 None {'2': 8, '0': 0, '1': 4, '3': 8, '4': 6}
1 1786976279.048 41 None {'2': 8, '0': 0, '1': 4, '3': 8, '4': 8}
1 1786976279.048 46 None {'2': 8, '0': 0, '1': 4, '3': 9, '4': 8}
1 1786976279.048 50 None {'2': 8, '0': 0, '1': 8, '3': 9, '4': 8}
