ID TIME n private balances
4 1786984232.508 0 {} {}
4 1786984232.508 4 None {'2': 0, '0': 0, '3': 0, '4': 0, '1': 0}
4 1786984232.508 5 None {'2': 4, '0': 0, '3': 0, '4': 0, '1': 0}
4 1786984232.508 6 None {'2': 4, '0': 0, '3': 0, '4': 0, '1': 0}
4 1786984232.508 13 None {'2': 4, '0': 0, '3': 0, '4': 0, '1': 0}
4 1786984232.508 17 None {'2': 10, '0': 0, '3': 0, '4': 0, '1': 0}
4 1786984232.508 20 None {'2': 13, '0': 0, '3': 0, '4': 0, '1': 0}
4 1786984232.509 21 None {'2': 15, '0': 0, '3': 0, '4': 0, '1': 0}
4 1786984232.509 26 None {'2': 15, '0': 0, '3': 0, '4': 0, '1': 0}
