ID TIME n private balances
3 1786572178.648 0 {} {}
3 1786572178.648 1 None {'1': 0, '0': 0}
3 1786572178.648 6 None {'1': 1, '0': 0, '2': 0, '4': 0, '3': 0}
3 1786572178.648 9 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 0, '5': 0}
3 1786572178.648 16 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 2, '5': 0}
3 1786572178.648 18 None {'1': 1, '0': 0, '2': 4, '4': 6, '3': 2, '5': 0}
3 1786572178.648 23 None {'1': 1, '0': 0, '2': 4, '4': 6, '3': 2, '5': 1}
3 1786572178.649 29 None {'1': 1, '0': 0, '2': 8, '4': 6, '3': 2, '5': 1}
3 1786572178.649 31 None {'1': 1, '0': 0, '2': 8, '4': 11, '3': 2, '5': 1}
3 1786572178.649 35 None {'1': 1, '0': 0, '2': 8, '4': 11, '3': 3, '5': 1}
3 1786572178.649 39 None {'1': 1, '0': 0, '2': 8, '4': 11, '3': 3, '5': 4}
3 1786572178.649 41 None {'1': 1, '0': 0, '2': 11, '4': 11, '3': 3, '5': 4}
3 1786572178.649 47 None {'1': 2, '0': 0, '2': 11, '4': 11, '3': 3, '5': 4}
3 1786572178.649 49 None {'1': 2, '0': 0, '2': 11, '4': 16, '3': 3, '5': 4}
3 1786572178.65 55 None {'1': 2, '0': 0, '2': 11, '4': 16, '3': 4, '5': 4}
3 1786572178.65 61 None {'1': 2, '0': 0, '2': 16, '4': 16, '3': 4, '5': 4}
3 1786572178.65 65 None {'1': 2, '0': 0, '2': 16, '4': 21, '3': 4, '5': 4}
3 1786572178.65 67 None {'1': 5, '0': 0, '2': 16, '4': 21, '3': 4, '5': 4}
3 1786572178.65 75 None {'1': 5, '0': 0, '2': 17, '4': 21, '3': 4, '5': 4}
3 1786572178.65 78 None {'1': 5, '0': 0, '2': 17, '4': 21, '3': 11, '5': 4}
3 1786572178.65 82 None {'1': 5, '0': 0, '2': 17, '4': 21, '3': 11, '5': 6}
3 1786572178.65 85 None {'1': 5, '0': 0, '2': 20, '4': 21, '3': 11, '5': 6}
3 1786572178.651 89 None {'1': 7, '0': 0, '2': 20, '4': 21, '3': 11, '5': 6}
3 1786572178.651 93 None {'1': 7, '0': 0, '2': 20, '4': 21, '3': 14, '5': 6}
3 1786572178.651 97 None {'1': 7, '0': 0, '2': 20, '4': 24, '3': 14, '5': 6}
3 1786572178.651 102 None {'1': 7, '0': 0, '2': 20, '4': 24, '3': 14, '5': 9}
3 1786572178.651 107 None {'1': 11, '0': 0, '2': 20, '4': 24, '3': 14, '5': 9}
3 1786572178.651 113 None {'1': 11, '0': 0, '2': 20, '4': 24, '3': 18, '5': 9}
3 1786572178.651 116 None {'1': 11, '0': 0, '2': 20, '4': 29, '3': 18, '5': 9}
3 1786572178.652 119 None {'1': 11, '0': 0, '2': 20, '4': 29, '3': 18, '5': 11}
3 1786572178.652 122 None {'1': 11, '0': 0, '2': 22, '4': 29, '3': 18, '5': 11}
3 1786572178.652 130 None {'1': 11, '0': 0, '2': 22, '4': 31, '3': 18, '5': 11}
3 1786572178.652 132 None {'1': 18, '0': 0, '2': 22, '4': 31, '3': 18, '5': 11}
3 1786572178.652 137 None {'1': 18, '0': 0, '2': 23, '4': 31, '3': 18, '5': 11}
3 1786572178.652 140 None {'1': 18, '0': 0, '2': 23, '4': 31, '3': 18, '5': 15}
3 1786572178.652 147 None {'1': 20, '0': 0, '2': 23, '4': 31, '3': 18, '5': 15}
3 1786572178.652 151 None {'1': 20, '0': 0, '2': 29, '4': 31, '3': 18, '5': 15}
3 1786572178.653 153 None {'1': 20, '0': 0, '2': 29, '4': 31, '3': 18, '5': 18}
3 1786572178.653 159 None {'1': 20, '0': 0, '2': 29, '4': 31, '3': 19, '5': 18}
3 1786572178.653 165 None {'1': 25, '0': 0, '2': 29, '4': 31, '3': 19, '5': 18}
3 1786572178.653 171 None {'1': 25, '0': 0, '2': 29, '4': 31, '3': 19, '5': 23}
3 1786572178.653 173 None {'1': 25, '0': 0, '2': 34, '4': 31, '3': 19, '5': 23}
3 1786572178.653 177 None {'1': 26, '0': 0, '2': 34, '4': 31, '3': 19, '5': 23}
3 1786572178.653 182 None {'1': 26, '0': 0, '2': 34, '4': 31, '3': 22, '5': 23}
3 1786572178.653 185 None {'1': 26, '0': 0, '2': 38, '4': 31, '3': 22, '5': 23}
3 1786572178.654 191 None {'1': 28, '0': 0, '2': 38, '4': 31, '3': 22, '5': 23}
3 1786572178.654 194 None {'1': 28, '0': 0, '2': 38, '4': 31, '3': 27, '5': 23}
3 1786572178.654 199 None {'1': 28, '0': 0, '2': 40, '4': 31, '3': 27, '5': 23}
3 1786572178.654 201 None {'1': 28, '0': 0, '2': 40, '4': 35, '3': 27, '5': 23}
3 1786572178.654 204 None {'1': 28, '0': 0, '2': 40, '4': 35, '3': 28, '5': 23}
3 1786572178.654 210 None {'1': 30, '0': 0, '2': 40, '4': 35, '3': 28, '5': 23}
3 1786572178.654 215 None {'1': 30, '0': 0, '2': 40, '4': 35, '3': 28, '5': 28}
3 1786572178.654 219 None {'1': 30, '0': 0, '2': 40, '4': 35, '3': 32, '5': 28}
3 1786572178.655 224 None {'1': 30, '0': 0, '2': 43, '4': 35, '3': 32, '5': 28}
3 1786572178.655 229 None {'1': 30, '0': 0, '2': 43, '4': 39, '3': 32, '5': 28}
3 1786572178.655 234 None {'1': 30, '0': 0, '2': 43, '4': 39, '3': 32, '5': 32}
3 1786572178.655 238 None {'1': 34, '0': 0, '2': 43, '4': 39, '3': 32, '5': 32}
3 1786572178.655 245 None {'1': 34, '0': 0, '2': 43, '4': 39, '3': 35, '5': 32}
3 1786572178.655 249 None {'1': 34, '0': 0, '2': 49, '4': 39, '3': 35, '5': 32}
3 1786572178.655 252 None {'1': 34, '0': 0, '2': 49, '4': 42, '3': 35, '5': 32}
3 1786572178.656 260 None {'1': 34, '0': 0, '2': 49, '4': 42, '3': 35, '5': 34}
3 1786572178.656 264 None {'1': 41, '0': 0, '2': 49, '4': 42, '3': 35, '5': 34}
3 1786572178.656 268 None {'1': 41, '0': 0, '2': 49, '4': 42, '3': 38, '5': 34}
