ID TIME n private balances
2 1786781516.647 0 {} {}
2 1786781516.647 1 {} {'2': 0, '0': 0}
2 1786781516.647 7 {} {'2': 1, '0': 0, '3': 0, '5': 0, '1': 0, '4': 0}
2 1786781516.648 12 None {'2': 6, '0': 0, '3': 0, '5': 0, '1': 0, '4': 0}
2 1786781516.648 18 None {'2': 6, '0': 0, '3': 0, '5': 0, '1': 4, '4': 0}
2 1786781516.648 24 None {'2': 6, '0': 0, '3': 5, '5': 0, '1': 4, '4': 0}
2 1786781516.648 28 None {'2': 11, '0': 0, '3': 5, '5': 0, '1': 4, '4': 0}
2 1786781516.648 32 None {'2': 14, '0': 0, '3': 5, '5': 0, '1': 4, '4': 0}
2 1786781516.648 36 None {'2': 14, '0': 0, '3': 8, '5': 0, '1': 4, '4': 0}
2 1786781516.648 40 None {'2': 17, '0': 0, '3': 8, '5': 0, '1': 4, '4': 0}
2 1786781516.648 44 None {'2': 17, '0': 0, '3': 8, '5': 3, '1': 4, '4': 0}
2 1786781516.649 48 None {'2': 20, '0': 0, '3': 8, '5': 3, '1': 4, '4': 0}
2 1786781516.649 52 None {'2': 23, '0': 0, '3': 8, '5': 3, '1': 4, '4': 0}
2 1786781516.649 56 None {'2': 23, '0': 0, '3': 11, '5': 3, '1': 4, '4': 0}
