ID TIME HEIGHT MINER BLOCK TIMESTAMP TELAPSED RECEPTION SIZE_KB TXS DIFF TDIFF HASH PHASH
2 1786989524.043 0 0 0 0 0 0 0.046875 0 0 0 81fb8017bc8e25abebf9587dfca5e4ec591f02f42d16180fdf3b6fc7cd0480b9 0
2 1786989524.043 1 enode://2@127.0.0.1:1235 1 85 0 85 0.046875 22 1 1 dd00fdcd84a26064877f06271402c36a46323a2aa9f753db845f80236aa3c5d2 81fb8017bc8e25abebf9587dfca5e4ec591f02f42d16180fdf3b6fc7cd0480b9
2 1786989524.043 2 enode://3@127.0.0.1:1236 2 120 7 127 0.046875 7 1 2 3b00ae488bd1175fe14946d9b98a4d9c352d3eda8eec8f4f5d48767637181c73 dd00fdcd84a26064877f06271402c36a46323a2aa9f753db845f80236aa3c5d2
2 1786989524.043 3 enode://4@127.0.0.1:1237 3 421 21 442 0.046875 43 1 3 d22b2de988738fcfab4c76c42b24d83417df2e876278e58183f3bf48f37433eb 3b00ae488bd1175fe14946d9b98a4d9c352d3eda8eec8f4f5d48767637181c73
2 1786989524.043 4 enode://2@127.0.0.1:1235 4 442 0 442 0.046875 9 1 4 37a91050207e641dcf268968dee0ebd550638010cf47dd1f55a48133e5c05fe0 d22b2de988738fcfab4c76c42b24d83417df2e876278e58183f3bf48f37433eb
2 1786989524.043 5 enode://3@127.0.0.1:1236 5 1009 21 1030 0.046875 144 1 5 4b985ec68231134d3e03064a6774f8656a4036797fec9f8f537e43def2e63ab1 37a91050207e641dcf268968dee0ebd550638010cf47dd1f55a48133e5c05fe0
2 1786989524.043 6 enode://4@127.0.0.1:1237 6 1030 21 1051 0.046875 12 1 6 987920e390239b9e21e10e4ed0ec80f1ab4c190bc12bfaa59bdf954b53657bee 4b985ec68231134d3e03064a6774f8656a4036797fec9f8f537e43def2e63ab1
2 1786989524.043 7 enode://1@127.0.0.1:1234 7 1051 0 1051 0.046875 9 1 7 2441e8d313df19147561011b115f18daa17b8d12ddba6f96595b8c9c2bf4750e 987920e390239b9e21e10e4ed0ec80f1ab4c190bc12bfaa59bdf954b53657bee
2 1786989524.043 8 enode://2@127.0.0.1:1235 8 1061 0 1061 0.046875 6 3 10 e9f629ea1ad3b0a701714f496e88eae8344be756beb6a52fb03bb29f88f80a71 2441e8d313df19147561011b115f18daa17b8d12ddba6f96595b8c9c2bf4750e
2 1786989524.043 9 enode://4@127.0.0.1:1237 9 1096 39 1135 0.046875 12 1 11 36abbf85cf2af97feaf83f4038da60af1e490007e6e4af919db1e62d5a9e3ad3 e9f629ea1ad3b0a701714f496e88eae8344be756beb6a52fb03bb29f88f80a71
2 1786989524.043 10 enode://3@127.0.0.1:1236 10 1555 21 1576 0.046875 20 2 13 7d4012835e9957d13d46c5d817d49b055d7c16530fba228f01087b1895c837c9 36abbf85cf2af97feaf83f4038da60af1e490007e6e4af919db1e62d5a9e3ad3
2 1786989524.043 11 enode://2@127.0.0.1:1235 11 1615 0 1615 0.046875 12 1 14 54fd4d31559d67f0fe4399b79d9903ef1a5077c33d7bb5e90be913f8e9b56b9c 7d4012835e9957d13d46c5d817d49b055d7c16530fba228f01087b1895c837c9
