ID TIME n private balances
1 1787161446.455 0 {} {}
1 1787161446.455 0 None {}
1 1787161446.455 1 None {'4': 0}
1 1787161446.455 2 None {'4': 0, '5': 0}
1 1787161446.455 3 None {'4': 0, '5': 0, '1': 0}
1 1787161446.455 4 None {'4': 0, '5': 0, '1': 0}
1 1787161446.456 5 None {'4': 0, '5': 0, '1': 0}
1 1787161446.456 6 None {'4': 0, '5': 0, '1': 0}
1 1787161446.456 7 None {'4': 0, '5': 0, '1': 0, '2': 0}
1 1787161446.456 8 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
1 1787161446.456 9 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
1 1787161446.456 10 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
1 1787161446.456 11 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
1 1787161446.456 12 None {'4': 0, '5': 0, '1': 0, '2': 0, '3': 0}
