ID TIME n private balances
1 1786976293.266 0 {} {}
1 1786976293.266 3 None {'3': 0, '0': 0, '2': 0, '4': 0}
1 1786976293.266 7 None {'3': 3, '0': 0, '2': 0, '4': 0}
1 1786976293.266 10 None {'3': 3, '0': 0, '2': 0, '4': 3}
1 1786976293.266 14 None {'3': 3, '0': 0, '2': 2, '4': 3, '1': 0}
1 1786976293.266 17 None {'3': 3, '0': 0, '2': 2, '4': 3, '1': 3}
1 1786976293.266 20 None {'3': 5, '0': 0, '2': 2, '4': 3, '1': 3}
1 1786976293.267 22 None {'3': 5, '0': 0, '2': 4, '4': 3, '1': 3}
1 1786976293.267 25 None {'3': 5, '0': 0, '2': 4, '4': 3, '1': 4}
1 1786976293.267 30 None {'3': 7, '0': 0, '2': 4, '4': 3, '1': 4}
1 1786976293.267 35 None {'3': 7, '0': 0, '2': 4, '4': 7, '1': 4}
1 1786976293.267 37 None {'3': 7, '0': 0, '2': 8, '4': 7, '1': 4}
1 1786976293.267 39 None {'3': 8, '0': 0, '2': 8, '4': 7, '1': 4}
1 1786976293.267 44 None {'3': 8, '0': 0, '2': 8, '4': 7, '1': 5}
1 1786976293.267 47 None {'3': 8, '0': 0, '2': 8, '4': 11, '1': 5}
1 1786976293.267 50 None {'3': 8, '0': 0, '2': 10, '4': 11, '1': 5}
1 1786976293.267 55 None {'3': 8, '0': 0, '2': 10, '4': 11, '1': 7}
1 1786976293.267 59 None {'3': 12, '0': 0, '2': 10, '4': 11, '1': 7}
1 1786976293.267 63 None {'3': 12, '0': 0, '2': 10, '4': 14, '1': 7}
