ID TIME ROBOT_ID QLTY QTTY TOTAL
0 2.941 6 blue 8
0 4.207 10 blue 24
0 5.696 6 blue 64
0 7.317 10 blue 87
0 8.806 8 blue 123
0 10.35 10 blue 131
0 11.424 8 blue 153
0 13.127 9 blue 177
0 14.998 1 blue 201
0 16.8 4 blue 238
0 17.812 5 blue 254
0 18.887 9 blue 278
0 20.494 10 blue 310
0 21.723 9 blue 318
0 22.975 3 blue 358
0 24.053 7 blue 366
0 25.181 10 blue 380
0 26.297 3 blue 404
0 27.607 1 blue 434
0 29.257 3 blue 458
0 30.525 1 blue 490
0 32.557 2 blue 514
0 33.751 1 blue 543
0 35.005 3 blue 572
0 36.79 10 blue 594
0 38.288 7 blue 638
0 40.203 1 blue 665
0 41.214 9 blue 710
0 43.442 10 blue 720
0 44.53 4 blue 752
0 46.335 10 blue 773
0 47.362 6 blue 805
0 48.398 10 blue 812
0 49.782 7 blue 860
0 50.896 5 blue 876
0 52.473 7 blue 916
0 53.691 1 blue 932
0 55.285 3 blue 980
