ID TIME n private balances
3 1787162926.501 0 {} {}
3 1787162926.501 0 None {}
3 1787162926.501 1 None {'4': 0}
3 1787162926.501 2 None {'4': 0}
3 1787162926.501 3 None {'4': 0, '1': 0}
3 1787162926.501 4 None {'4': 0, '1': 0, '9': 0}
3 1787162926.501 5 None {'4': 0, '1': 0, '9': 0, '8': 0}
3 1787162926.501 6 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
3 1787162926.501 7 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
3 1787162926.501 8 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
3 1787162926.502 9 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
3 1787162926.502 10 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
3 1787162926.502 11 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
3 1787162926.502 12 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
3 1787162926.502 13 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
3 1787162926.502 14 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0}
3 1787162926.502 15 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0}
3 1787162926.502 16 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0}
3 1787162926.502 17 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0}
3 1787162926.502 18 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
3 1787162926.502 19 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
3 1787162926.502 20 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
3 1787162926.502 21 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
3 1787162926.502 22 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
3 1787162926.502 23 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0}
3 1787162926.502 24 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0, '10': 0}
3 1787162926.502 25 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0, '10': 0, '6': 0}
3 1787162926.502 26 None {'4': 0, '1': 0, '9': 0, '8': 0, '7': 0, '2': 0, '3': 0, '10': 0, '6': 0}
