ID TIME n private balances
4 1787160822.049 0 {} {}
4 1787160822.049 0 None {}
4 1787160822.049 1 None {'5': 0}
4 1787160822.049 2 None {'5': 0, '3': 0}
4 1787160822.049 3 None {'5': 0, '3': 0, '4': 0}
4 1787160822.049 4 None {'5': 0, '3': 0, '4': 0, '2': 0}
4 1787160822.049 5 None {'5': 0, '3': 0, '4': 0, '2': 0}
4 1787160822.049 6 None {'5': 0, '3': 0, '4': 0, '2': 0}
4 1787160822.049 7 None {'5': 0, '3': 0, '4': 0, '2': 0}
4 1787160822.049 8 None {'5': 0, '3': 0, '4': 0, '2': 0}
4 1787160822.049 9 None {'5': 0, '3': 0, '4': 0, '2': 0}
4 1787160822.049 10 None {'5': 0, '3': 0, '4': 0, '2': 0}
4 1787160822.049 11 None {'5': 0, '3': 0, '4': 0, '2': 0, '1': 0}
4 1787160822.049 12 None {'5': 0, '3': 0, '4': 0, '2': 0, '1': 0}
4 1787160822.049 13 None {'5': 0, '3': 0, '4': 0, '2': 0, '1': 0}
4 1787160822.049 14 None {'5': 0, '3': 0, '4': 0, '2': 0, '1': 0}
4 1787160822.049 15 None {'5': 0, '3': 0, '4': 0, '2': 0, '1': 0}
4 1787160822.049 16 None {'5': 0, '3': 0, '4': 0, '2': 0, '1': 0}
4 1787160822.049 17 None {'5': 0, '3': 0, '4': 0, '2': 0, '1': 0}
4 1787160822.049 18 None {'5': 0, '3': 0, '4': 0, '2': 0, '1': 0}
