ID TIME ROBOT_ID QLTY QTTY TOTAL
0 19.005 16 blue 8
0 20.451 15 blue 16
0 21.794 7 blue 24
0 23.179 20 blue 32
0 27.064 24 blue 40
0 30.183 3 blue 45
0 31.719 21 blue 61
0 36.511 19 blue 69
0 43.56 5 blue 77
0 46.038 1 blue 93
0 48.758 9 blue 109
0 50.827 20 blue 117
0 52.778 14 blue 125
0 56.666 12 blue 141
0 58.003 11 blue 149
0 62.346 15 blue 157
0 63.457 24 blue 165
0 64.487 25 blue 173
0 66.755 13 blue 181
0 68.788 6 blue 197
0 72.846 17 blue 212
0 83.212 18 blue 219
0 85.31 4 blue 227
0 87.186 11 blue 250
0 88.451 1 blue 258
0 90.615 8 blue 264
0 91.874 19 blue 272
0 92.992 14 blue 280
0 94.66 5 blue 288
0 96.775 3 blue 296
0 98.143 23 blue 304
0 103.592 24 blue 320
0 105.103 22 blue 328
0 107.333 21 blue 336
0 113.104 2 blue 359
0 117.891 16 blue 367
0 119.157 6 blue 375
0 123.084 15 blue 382
0 130.921 10 blue 390
0 135.021 18 blue 398
0 137.08 20 blue 406
0 139.483 5 blue 414
0 141.718 11 blue 422
0 149.539 7 blue 438
0 155.637 16 blue 454
0 164.298 21 blue 462
0 166.5 6 blue 470
0 171.341 18 blue 478
0 172.795 20 blue 486
0 179.623 10 blue 494
0 181.228 22 blue 502
0 183.254 12 blue 518
0 188.175 25 blue 526
0 190.858 7 blue 534
0 197.415 23 blue 542
0 200.461 2 blue 550
0 203.986 24 blue 558
0 216.261 11 blue 566
0 218.885 9 blue 582
0 220.657 20 blue 593
0 222.932 18 blue 601
0 227.986 17 blue 609
0 231.495 13 blue 617
0 234.77 15 blue 625
0 237.088 21 blue 631
0 238.564 6 blue 647
0 240.462 25 blue 663
0 246.146 10 blue 671
0 252.477 22 blue 679
0 257.575 24 blue 687
0 262.961 3 blue 695
0 267.266 5 blue 703
0 271.904 23 blue 711
0 287.025 1 blue 716
0 288.046 9 blue 724
0 300.904 17 blue 745
0 305.114 14 blue 753
0 307.775 2 blue 761
0 313.092 18 blue 769
0 315.365 5 blue 777
0 322.823 11 blue 793
0 326.276 16 blue 801
0 328.584 7 blue 809
0 331.344 15 blue 825
0 335.293 12 blue 841
0 338.422 23 blue 849
0 339.886 4 blue 865
0 346.12 10 blue 873
0 348.294 24 blue 881
0 357.375 22 blue 888
0 360.992 14 blue 896
0 372.443 11 blue 904
0 375.824 16 blue 910
0 384.827 23 blue 916
0 387.741 18 blue 940
0 390.991 3 blue 948
0 398.452 4 blue 954
0 401.449 15 blue 962
0 406.86 21 blue 970
0 410.841 17 blue 978
0 413.402 8 blue 994
0 416.893 12 blue 1010
0 421.406 25 blue 1018
0 424.374 19 blue 1026
0 427.053 10 blue 1034
0 429.579 24 blue 1042
0 432.393 11 blue 1058
0 436.625 14 blue 1066
0 446.761 7 blue 1074
0 449.797 2 blue 1082
0 457.425 16 blue 1098
0 459.557 22 blue 1106
0 460.909 18 blue 1114
0 462.565 15 blue 1130
0 464.584 25 blue 1138
0 471.665 11 blue 1149
0 480.202 24 blue 1157
0 484.444 13 blue 1165
0 486.44 17 blue 1173
0 487.786 14 blue 1181
0 492.861 23 blue 1197
0 495.559 3 blue 1205
0 500.018 19 blue 1212
0 502.644 12 blue 1220
0 505.973 25 blue 1228
0 510.29 2 blue 1241
0 511.547 10 blue 1249
0 522.379 17 blue 1252
0 527.648 22 blue 1260
0 529.322 11 blue 1268
0 532.067 24 blue 1276
0 533.113 16 blue 1291
0 540.129 18 blue 1299
0 542.277 25 blue 1319
0 544.889 21 blue 1327
0 552.441 13 blue 1340
0 560.89 7 blue 1348
0 565.804 1 blue 1356
0 570.773 4 blue 1364
0 574.727 11 blue 1372
