ID TIME n private balances
3 1786976403.979 0 {} {}
3 1786976403.979 0 None {}
3 1786976403.979 7 None {'2': 0, '0': 0, '4': 0, '1': 0}
3 1786976403.98 9 None {'2': 6, '0': 0, '4': 0, '1': 0}
3 1786976403.98 13 None {'2': 6, '0': 0, '4': 1, '1': 0, '3': 0}
3 1786976403.98 16 None {'2': 6, '0': 0, '4': 1, '1': 3, '3': 0}
3 1786976403.98 20 None {'2': 8, '0': 0, '4': 1, '1': 3, '3': 0}
3 1786976403.98 23 None {'2': 8, '0': 0, '4': 1, '1': 3, '3': 3}
3 1786976403.98 27 None {'2': 8, '0': 0, '4': 1, '1': 5, '3': 3}
3 1786976403.98 31 None {'2': 11, '0': 0, '4': 1, '1': 5, '3': 3}
3 1786976403.98 34 None {'2': 11, '0': 0, '4': 4, '1': 5, '3': 3}
3 1786976403.98 38 None {'2': 11, '0': 0, '4': 4, '1': 5, '3': 5}
3 1786976403.981 42 None {'2': 14, '0': 0, '4': 4, '1': 5, '3': 5}
3 1786976403.981 45 None {'2': 14, '0': 0, '4': 7, '1': 5, '3': 5}
3 1786976403.981 49 None {'2': 14, '0': 0, '4': 7, '1': 5, '3': 7}
3 1786976403.981 53 None {'2': 14, '0': 0, '4': 7, '1': 8, '3': 7}
3 1786976403.981 56 None {'2': 14, '0': 0, '4': 10, '1': 8, '3': 7}
3 1786976403.981 59 None {'2': 14, '0': 0, '4': 10, '1': 8, '3': 9}
