ID TIME n private balances
1 1786584320.668 0 {} {}
1 1786584320.668 5 None {'5': 0, '0': 0, '2': 0, '3': 0, '4': 0, '1': 0}
1 1786584320.668 11 None {'5': 5, '0': 0, '2': 0, '3': 0, '4': 0, '1': 0}
1 1786584320.668 17 None {'5': 5, '0': 0, '2': 0, '3': 5, '4': 0, '1': 0}
1 1786584320.668 23 None {'5': 5, '0': 0, '2': 5, '3': 5, '4': 0, '1': 0}
1 1786584320.668 27 None {'5': 5, '0': 0, '2': 5, '3': 10, '4': 0, '1': 0}
1 1786584320.668 32 None {'5': 5, '0': 0, '2': 5, '3': 13, '4': 0, '1': 0}
1 1786584320.668 36 None {'5': 9, '0': 0, '2': 5, '3': 13, '4': 0, '1': 0}
1 1786584320.668 42 None {'5': 12, '0': 0, '2': 5, '3': 13, '4': 0, '1': 0}
1 1786584320.668 47 None {'5': 12, '0': 0, '2': 5, '3': 18, '4': 0, '1': 0}
1 1786584320.668 51 None {'5': 12, '0': 0, '2': 9, '3': 18, '4': 0, '1': 0}
1 1786584320.668 56 None {'5': 12, '0': 0, '2': 12, '3': 18, '4': 0, '1': 0}
