ID TIME n private balances
2 1786584159.952 0 {} {}
2 1786584159.952 5 {} {'2': 0, '0': 0, '5': 0, '1': 0, '3': 0, '4': 0}
2 1786584159.952 11 None {'2': 5, '0': 0, '5': 0, '1': 0, '3': 0, '4': 0}
2 1786584159.952 17 None {'2': 5, '0': 0, '5': 0, '1': 5, '3': 0, '4': 0}
2 1786584159.953 22 None {'2': 10, '0': 0, '5': 0, '1': 5, '3': 0, '4': 0}
2 1786584159.953 27 None {'2': 10, '0': 0, '5': 0, '1': 5, '3': 0, '4': 4}
2 1786584159.953 33 None {'2': 10, '0': 0, '5': 0, '1': 9, '3': 0, '4': 4}
2 1786584159.953 39 None {'2': 15, '0': 0, '5': 0, '1': 9, '3': 0, '4': 4}
2 1786584159.953 45 None {'2': 15, '0': 0, '5': 0, '1': 9, '3': 0, '4': 9}
2 1786584159.953 51 None {'2': 15, '0': 0, '5': 5, '1': 9, '3': 0, '4': 9}
2 1786584159.953 57 None {'2': 15, '0': 0, '5': 5, '1': 9, '3': 5, '4': 9}
2 1786584159.953 61 None {'2': 20, '0': 0, '5': 5, '1': 9, '3': 5, '4': 9}
2 1786584159.953 65 None {'2': 20, '0': 0, '5': 8, '1': 9, '3': 5, '4': 9}
2 1786584159.954 71 None {'2': 20, '0': 0, '5': 8, '1': 12, '3': 5, '4': 9}
2 1786584159.954 76 None {'2': 20, '0': 0, '5': 8, '1': 17, '3': 5, '4': 9}
2 1786584159.954 82 None {'2': 20, '0': 0, '5': 8, '1': 21, '3': 5, '4': 9}
2 1786584159.954 88 None {'2': 20, '0': 0, '5': 8, '1': 21, '3': 10, '4': 9}
