ID TIME n private balances
4 1786984417.795 0 {} {}
4 1786984417.795 1 None {'2': 0, '0': 0}
4 1786984417.795 5 None {'2': 1, '0': 0, '4': 0, '3': 0}
4 1786984417.795 9 None {'2': 1, '0': 0, '4': 3, '3': 0}
4 1786984417.795 13 None {'2': 1, '0': 0, '4': 6, '3': 0}
4 1786984417.795 17 None {'2': 1, '0': 0, '4': 9, '3': 0, '1': 0}
4 1786984417.795 19 None {'2': 1, '0': 0, '4': 9, '3': 0, '1': 3}
4 1786984417.795 22 None {'2': 1, '0': 0, '4': 9, '3': 0, '1': 4}
