ID TIME n private balances
4 1787133534.094 0 {} {}
4 1787133534.095 0 None {}
4 1787133534.095 1 None {'1': 0}
4 1787133534.095 2 None {'1': 0, '2': 0}
4 1787133534.095 3 None {'1': 0, '2': 0, '4': 0}
4 1787133534.095 4 None {'1': 0, '2': 0, '4': 0}
4 1787133534.095 5 None {'1': 0, '2': 0, '4': 0}
4 1787133534.095 6 None {'1': 0, '2': 0, '4': 0}
4 1787133534.095 7 None {'1': 0, '2': 0, '4': 0}
4 1787133534.096 8 None {'1': 0, '2': 0, '4': 0}
4 1787133534.096 9 None {'1': 0, '2': 0, '4': 0}
4 1787133534.096 10 None {'1': 0, '2': 0, '4': 0}
4 1787133534.096 11 None {'1': 0, '2': 0, '4': 0}
4 1787133534.096 12 None {'1': 0, '2': 0, '4': 0, '3': 0}
4 1787133534.096 13 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.096 14 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.096 15 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.097 16 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.097 17 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.097 18 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.097 19 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.097 20 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.097 21 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.097 22 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.097 23 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.097 24 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.098 25 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.098 26 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.098 27 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.098 28 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.098 29 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.098 30 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.098 31 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.098 32 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.099 33 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.099 34 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.099 35 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.099 36 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.099 37 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.099 38 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.099 39 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.1 40 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.1 41 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.1 42 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.1 43 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.1 44 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.1 45 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.1 46 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.1 47 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.101 48 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.101 49 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.101 50 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.101 51 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.101 52 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.101 53 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.101 54 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.101 55 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.102 56 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.102 57 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.102 58 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.102 59 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.102 60 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.102 61 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.102 62 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.102 63 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.103 64 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.103 65 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.103 66 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.103 67 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.103 68 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.103 69 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.103 70 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
4 1787133534.103 71 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
