ID TIME EVENT X Y XMIN XMAX YMIN YMAX
4 2.122 ENTER 1.146 1.121 -0.203 2.469 -0.203 2.4694 63.945 EXIT 1.038 1.223 -0.203 2.469 -0.203 2.469
