ID TIME n private balances
5 1787161574.489 0 {} {}
5 1787161574.49 0 None {}
5 1787161574.49 1 None {'4': 0}
5 1787161574.49 2 None {'4': 0, '2': 0}
5 1787161574.49 3 None {'4': 0, '2': 0}
5 1787161574.49 4 None {'4': 0, '2': 0}
5 1787161574.49 5 None {'4': 0, '2': 0}
5 1787161574.49 6 None {'4': 0, '2': 0}
5 1787161574.49 7 None {'4': 0, '2': 0}
5 1787161574.49 8 None {'4': 0, '2': 0}
5 1787161574.49 9 None {'4': 0, '2': 0, '1': 0}
5 1787161574.491 10 None {'4': 0, '2': 0, '1': 0}
5 1787161574.491 11 None {'4': 0, '2': 0, '1': 0}
5 1787161574.491 12 None {'4': 0, '2': 0, '1': 0}
5 1787161574.491 13 None {'4': 0, '2': 0, '1': 0}
5 1787161574.491 14 None {'4': 0, '2': 0, '1': 0, '3': 0}
5 1787161574.491 15 None {'4': 0, '2': 0, '1': 0, '3': 0}
5 1787161574.491 16 None {'4': 0, '2': 0, '1': 0, '3': 0}
5 1787161574.491 17 None {'4': 0, '2': 0, '1': 0, '3': 0, '5': 0}
5 1787161574.491 18 None {'4': 0, '2': 0, '1': 0, '3': 0, '5': 0}
5 1787161574.491 19 None {'4': 0, '2': 0, '1': 0, '3': 0, '5': 0}
5 1787161574.491 20 None {'4': 0, '2': 0, '1': 0, '3': 0, '5': 0}
5 1787161574.492 21 None {'4': 0, '2': 0, '1': 0, '3': 0, '5': 0}
5 1787161574.492 22 None {'4': 0, '2': 0, '1': 0, '3': 0, '5': 0}
5 1787161574.492 23 None {'4': 0, '2': 0, '1': 0, '3': 0, '5': 0}
5 1787161574.492 24 None {'4': 0, '2': 0, '1': 0, '3': 0, '5': 0}
