ID TIME n private balances
2 1787160887.223 0 {} {}
2 1787160887.223 0 {} {}
2 1787160887.223 1 {} {'2': 0}
2 1787160887.223 2 None {'2': 0}
2 1787160887.223 3 None {'2': 0, '1': 0}
2 1787160887.223 4 None {'2': 0, '1': 0, '3': 0}
2 1787160887.223 5 None {'2': 0, '1': 0, '3': 0}
2 1787160887.223 6 None {'2': 0, '1': 0, '3': 0}
2 1787160887.223 7 None {'2': 0, '1': 0, '3': 0, '4': 0}
2 1787160887.223 8 None {'2': 0, '1': 0, '3': 0, '4': 0}
2 1787160887.223 9 None {'2': 0, '1': 0, '3': 0, '4': 0}
2 1787160887.223 10 None {'2': 0, '1': 0, '3': 0, '4': 0}
2 1787160887.223 11 None {'2': 0, '1': 0, '3': 0, '4': 0}
2 1787160887.223 12 None {'2': 0, '1': 0, '3': 0, '4': 0}
2 1787160887.223 13 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
2 1787160887.223 14 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
2 1787160887.224 15 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
2 1787160887.224 16 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
2 1787160887.224 17 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
2 1787160887.224 18 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
