ID TIME n private balances
1 1786571898.07 0 {} {}
1 1786571898.07 1 {} {'1': 0, '0': 0}
1 1786571898.07 7 None {'1': 1, '0': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1786571898.07 9 None {'1': 1, '0': 0, '2': 5, '3': 0, '4': 0, '5': 0}
1 1786571898.07 16 None {'1': 1, '0': 0, '2': 5, '3': 1, '4': 0, '5': 0}
1 1786571898.07 21 None {'1': 1, '0': 0, '2': 5, '3': 1, '4': 0, '5': 6}
1 1786571898.07 25 None {'1': 1, '0': 0, '2': 9, '3': 1, '4': 0, '5': 6}
1 1786571898.07 30 None {'1': 1, '0': 0, '2': 9, '3': 4, '4': 0, '5': 6}
1 1786571898.07 35 None {'1': 1, '0': 0, '2': 9, '3': 4, '4': 4, '5': 6}
1 1786571898.07 41 None {'1': 5, '0': 0, '2': 9, '3': 4, '4': 4, '5': 6}
1 1786571898.07 45 None {'1': 5, '0': 0, '2': 9, '3': 9, '4': 4, '5': 6}
1 1786571898.07 47 None {'1': 5, '0': 0, '2': 9, '3': 9, '4': 4, '5': 9}
1 1786571898.07 52 None {'1': 6, '0': 0, '2': 9, '3': 9, '4': 4, '5': 9}
1 1786571898.07 56 None {'1': 6, '0': 0, '2': 13, '3': 9, '4': 4, '5': 9}
1 1786571898.07 60 None {'1': 6, '0': 0, '2': 13, '3': 12, '4': 4, '5': 9}
1 1786571898.07 64 None {'1': 6, '0': 0, '2': 13, '3': 12, '4': 7, '5': 9}
1 1786571898.07 67 None {'1': 6, '0': 0, '2': 16, '3': 12, '4': 7, '5': 9}
1 1786571898.07 72 None {'1': 8, '0': 0, '2': 16, '3': 12, '4': 7, '5': 9}
1 1786571898.07 77 None {'1': 8, '0': 0, '2': 16, '3': 12, '4': 7, '5': 13}
1 1786571898.07 81 None {'1': 8, '0': 0, '2': 16, '3': 12, '4': 11, '5': 13}
1 1786571898.07 84 None {'1': 11, '0': 0, '2': 16, '3': 12, '4': 11, '5': 13}
1 1786571898.071 87 None {'1': 11, '0': 0, '2': 16, '3': 12, '4': 11, '5': 15}
1 1786571898.071 91 None {'1': 11, '0': 0, '2': 18, '3': 12, '4': 11, '5': 15}
1 1786571898.071 95 None {'1': 11, '0': 0, '2': 18, '3': 15, '4': 11, '5': 15}
1 1786571898.071 99 None {'1': 11, '0': 0, '2': 18, '3': 15, '4': 11, '5': 18}
1 1786571898.071 104 None {'1': 11, '0': 0, '2': 21, '3': 15, '4': 11, '5': 18}
1 1786571898.071 108 None {'1': 11, '0': 0, '2': 21, '3': 19, '4': 11, '5': 18}
1 1786571898.071 115 None {'1': 14, '0': 0, '2': 21, '3': 19, '4': 11, '5': 18}
1 1786571898.071 117 None {'1': 14, '0': 0, '2': 21, '3': 19, '4': 17, '5': 18}
1 1786571898.071 121 None {'1': 14, '0': 0, '2': 21, '3': 20, '4': 17, '5': 18}
1 1786571898.071 126 None {'1': 17, '0': 0, '2': 21, '3': 20, '4': 17, '5': 18}
1 1786571898.071 130 None {'1': 17, '0': 0, '2': 25, '3': 20, '4': 17, '5': 18}
1 1786571898.071 135 None {'1': 17, '0': 0, '2': 25, '3': 23, '4': 17, '5': 18}
1 1786571898.071 140 None {'1': 17, '0': 0, '2': 25, '3': 23, '4': 21, '5': 18}
1 1786571898.071 145 None {'1': 17, '0': 0, '2': 29, '3': 23, '4': 21, '5': 18}
1 1786571898.071 149 None {'1': 21, '0': 0, '2': 29, '3': 23, '4': 21, '5': 18}
1 1786571898.071 152 None {'1': 21, '0': 0, '2': 29, '3': 26, '4': 21, '5': 18}
1 1786571898.071 157 None {'1': 21, '0': 0, '2': 31, '3': 26, '4': 21, '5': 18}
1 1786571898.071 160 None {'1': 21, '0': 0, '2': 31, '3': 26, '4': 25, '5': 18}
