ID TIME n private balances
1 1787133534.119 0 {} {}
1 1787133534.119 0 {} {}
1 1787133534.119 1 None {'1': 0}
1 1787133534.119 2 None {'1': 0, '2': 0}
1 1787133534.119 3 None {'1': 0, '2': 0, '4': 0}
1 1787133534.119 4 None {'1': 0, '2': 0, '4': 0}
1 1787133534.119 5 None {'1': 0, '2': 0, '4': 0}
1 1787133534.119 6 None {'1': 0, '2': 0, '4': 0}
1 1787133534.119 7 None {'1': 0, '2': 0, '4': 0}
1 1787133534.119 8 None {'1': 0, '2': 0, '4': 0}
1 1787133534.119 9 None {'1': 0, '2': 0, '4': 0}
1 1787133534.119 10 None {'1': 0, '2': 0, '4': 0}
1 1787133534.119 11 None {'1': 0, '2': 0, '4': 0}
1 1787133534.119 12 None {'1': 0, '2': 0, '4': 0, '3': 0}
1 1787133534.119 13 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.119 14 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.119 15 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.119 16 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.119 17 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.119 18 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.119 19 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.119 20 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 21 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 22 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 23 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 24 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 25 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 26 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 27 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 28 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 29 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 30 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 31 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 32 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 33 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 34 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 35 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 36 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 37 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 38 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 39 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 40 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 41 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.12 42 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 43 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 44 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 45 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 46 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 47 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 48 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 49 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 50 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 51 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 52 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 53 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 54 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 55 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 56 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 57 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 58 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 59 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 60 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 61 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 62 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 63 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 64 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.121 65 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.122 66 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.122 67 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.122 68 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.122 69 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.122 70 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
1 1787133534.122 71 None {'1': 0, '2': 0, '4': 0, '3': 0, '5': 0}
