ID TIME n private balances
3 1786984164.157 0 {} {}
3 1786984164.157 3 {} {'3': 0, '0': 0, '2': 0, '4': 0}
3 1786984164.157 4 {} {'3': 3, '0': 0, '2': 0, '4': 0}
3 1786984164.157 11 None {'3': 3, '0': 0, '2': 0, '4': 0, '1': 0}
3 1786984164.157 14 None {'3': 3, '0': 0, '2': 0, '4': 6, '1': 0}
3 1786984164.157 17 None {'3': 3, '0': 0, '2': 0, '4': 8, '1': 0}
3 1786984164.157 23 None {'3': 3, '0': 0, '2': 0, '4': 10, '1': 0}
3 1786984164.157 24 None {'3': 3, '0': 0, '2': 0, '4': 15, '1': 0}
3 1786984164.157 29 None {'3': 3, '0': 0, '2': 0, '4': 15, '1': 0}
3 1786984164.158 33 None {'3': 7, '0': 0, '2': 0, '4': 15, '1': 0}
3 1786984164.158 36 None {'3': 10, '0': 0, '2': 0, '4': 15, '1': 0}
3 1786984164.158 40 None {'3': 10, '0': 0, '2': 2, '4': 15, '1': 0}
3 1786984164.158 43 None {'3': 13, '0': 0, '2': 2, '4': 15, '1': 0}
3 1786984164.158 47 None {'3': 15, '0': 0, '2': 2, '4': 15, '1': 0}
3 1786984164.158 48 None {'3': 15, '0': 0, '2': 2, '4': 15, '1': 3}
3 1786984164.158 52 None {'3': 15, '0': 0, '2': 2, '4': 15, '1': 3}
