ID TIME n private balances
1 1787133640.255 0 {} {}
1 1787133640.255 0 {} {}
1 1787133640.255 1 None {'1': 0}
1 1787133640.255 2 None {'1': 0, '2': 0}
1 1787133640.255 3 None {'1': 0, '2': 0, '3': 0}
1 1787133640.256 4 None {'1': 0, '2': 0, '3': 0, '4': 0}
1 1787133640.256 5 None {'1': 0, '2': 0, '3': 0, '4': 0}
1 1787133640.256 6 None {'1': 0, '2': 0, '3': 0, '4': 0}
1 1787133640.256 7 None {'1': 0, '2': 0, '3': 0, '4': 0}
1 1787133640.256 8 None {'1': 0, '2': 0, '3': 0, '4': 0}
1 1787133640.256 9 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 10 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 11 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 12 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 13 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 14 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 15 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 16 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 17 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 18 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 19 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 20 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 21 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 22 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 23 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 24 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 25 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.256 26 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 27 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 28 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 29 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 30 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 31 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 32 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 33 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 34 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 35 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 36 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 37 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 38 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 39 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 40 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 41 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 42 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 43 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 44 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 45 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 46 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 47 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
1 1787133640.257 48 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
