ID TIME n private balances
4 1786769518.384 0 {} {}
4 1786769518.384 1 None {'1': 0, '0': 0}
4 1786769518.384 6 None {'1': 1, '0': 0, '2': 0, '3': 0, '4': 0}
4 1786769518.384 8 None {'1': 1, '0': 0, '2': 4, '3': 0, '4': 0}
4 1786769518.384 12 None {'1': 1, '0': 0, '2': 4, '3': 1, '4': 0, '5': 0}
4 1786769518.384 14 None {'1': 1, '0': 0, '2': 4, '3': 1, '4': 3, '5': 0}
4 1786769518.384 24 None {'1': 1, '0': 0, '2': 4, '3': 1, '4': 3, '5': 1}
4 1786769518.384 28 None {'1': 1, '0': 0, '2': 13, '3': 1, '4': 3, '5': 1}
4 1786769518.384 31 None {'1': 1, '0': 0, '2': 13, '3': 1, '4': 6, '5': 1}
4 1786769518.384 34 None {'1': 1, '0': 0, '2': 13, '3': 3, '4': 6, '5': 1}
4 1786769518.384 38 None {'1': 3, '0': 0, '2': 13, '3': 3, '4': 6, '5': 1}
4 1786769518.384 42 None {'1': 3, '0': 0, '2': 16, '3': 3, '4': 6, '5': 1}
4 1786769518.384 45 None {'1': 3, '0': 0, '2': 16, '3': 6, '4': 6, '5': 1}
4 1786769518.384 50 None {'1': 3, '0': 0, '2': 16, '3': 6, '4': 8, '5': 1}
4 1786769518.384 56 None {'1': 3, '0': 0, '2': 16, '3': 6, '4': 8, '5': 5}
4 1786769518.384 59 None {'1': 3, '0': 0, '2': 21, '3': 6, '4': 8, '5': 5}
4 1786769518.384 64 None {'1': 5, '0': 0, '2': 21, '3': 6, '4': 8, '5': 5}
4 1786769518.384 67 None {'1': 5, '0': 0, '2': 21, '3': 10, '4': 8, '5': 5}
4 1786769518.384 71 None {'1': 5, '0': 0, '2': 23, '3': 10, '4': 8, '5': 5}
4 1786769518.385 75 None {'1': 8, '0': 0, '2': 23, '3': 10, '4': 8, '5': 5}
4 1786769518.385 77 None {'1': 8, '0': 0, '2': 23, '3': 13, '4': 8, '5': 5}
4 1786769518.385 80 None {'1': 8, '0': 0, '2': 23, '3': 13, '4': 8, '5': 6}
4 1786769518.385 84 None {'1': 10, '0': 0, '2': 23, '3': 13, '4': 8, '5': 6}
4 1786769518.385 86 None {'1': 10, '0': 0, '2': 26, '3': 13, '4': 8, '5': 6}
4 1786769518.385 90 None {'1': 10, '0': 0, '2': 26, '3': 14, '4': 8, '5': 6}
4 1786769518.385 92 None {'1': 13, '0': 0, '2': 26, '3': 14, '4': 8, '5': 6}
4 1786769518.385 96 None {'1': 13, '0': 0, '2': 26, '3': 14, '4': 8, '5': 7}
4 1786769518.385 99 None {'1': 13, '0': 0, '2': 26, '3': 17, '4': 8, '5': 7}
4 1786769518.385 103 None {'1': 13, '0': 0, '2': 26, '3': 17, '4': 10, '5': 7}
