ID TIME n private balances
1 1787134062.273 0 {} {}
1 1787134062.273 0 {} {}
1 1787134062.273 1 None {'1': 0}
1 1787134062.273 2 None {'1': 0, '2': 0}
1 1787134062.273 3 None {'1': 0, '2': 0, '4': 0}
1 1787134062.273 4 None {'1': 0, '2': 0, '4': 0, '5': 0}
1 1787134062.273 5 None {'1': 0, '2': 0, '4': 0, '5': 0}
1 1787134062.273 6 None {'1': 0, '2': 0, '4': 0, '5': 0}
1 1787134062.273 7 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 8 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 9 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 10 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 11 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 12 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 13 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 14 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 15 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 16 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 17 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 18 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 19 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 20 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 21 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 22 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 23 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 24 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 25 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 26 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 27 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 28 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 29 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 30 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.274 31 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 32 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 33 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 34 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 35 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 36 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 37 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 38 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 39 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 40 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 41 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 42 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 43 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 44 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 45 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 46 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 47 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 48 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 49 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 50 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 51 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 52 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 53 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.275 54 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 55 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 56 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 57 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 58 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 59 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 60 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 61 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 62 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 63 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 64 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 65 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 66 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 67 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 68 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 69 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
1 1787134062.276 70 None {'1': 0, '2': 0, '4': 0, '5': 0, '3': 0}
