ID TIME n private balances
3 1786976522.795 0 {} {}
3 1786976522.796 0 None {}
3 1786976522.796 4 None {'2': 0, '0': 0, '3': 0, '4': 0, '1': 0}
3 1786976522.796 6 None {'2': 3, '0': 0, '3': 0, '4': 0, '1': 0}
3 1786976522.796 10 None {'2': 3, '0': 0, '3': 1, '4': 0, '1': 0}
3 1786976522.796 14 None {'2': 3, '0': 0, '3': 1, '4': 3, '1': 0}
3 1786976522.796 17 None {'2': 3, '0': 0, '3': 1, '4': 3, '1': 3}
