ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 0.203 ENTER 0.768 0.835 -0.143 1.746 -0.143 1.74611 12.744 EXIT 0.843 0.751 -0.143 1.746 -0.143 1.746
