ID TIME n private balances
3 1787133640.242 0 {} {}
3 1787133640.242 0 None {}
3 1787133640.242 1 None {'1': 0}
3 1787133640.242 2 None {'1': 0, '2': 0}
3 1787133640.242 3 None {'1': 0, '2': 0, '3': 0}
3 1787133640.242 4 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133640.242 5 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133640.242 6 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133640.242 7 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133640.242 8 None {'1': 0, '2': 0, '3': 0, '4': 0}
3 1787133640.242 9 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.242 10 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.242 11 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 12 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 13 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 14 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 15 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 16 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 17 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 18 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 19 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 20 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 21 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 22 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 23 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 24 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 25 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 26 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 27 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 28 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 29 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 30 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 31 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.243 32 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
3 1787133640.244 33 None {'1': 0, '2': 0, '3': 0, '4': 0, '5': 0}
