ID TIME n private balances
2 1787133675.56 0 {} {}
2 1787133675.56 0 None {}
2 1787133675.56 1 None {'1': 0}
2 1787133675.56 2 None {'1': 0, '2': 0}
2 1787133675.56 3 None {'1': 0, '2': 0, '3': 0}
2 1787133675.56 4 None {'1': 0, '2': 0, '3': 0, '5': 0}
2 1787133675.56 5 None {'1': 0, '2': 0, '3': 0, '5': 0}
2 1787133675.56 6 None {'1': 0, '2': 0, '3': 0, '5': 0}
2 1787133675.56 7 None {'1': 0, '2': 0, '3': 0, '5': 0}
2 1787133675.56 8 None {'1': 0, '2': 0, '3': 0, '5': 0}
2 1787133675.561 9 None {'1': 0, '2': 0, '3': 0, '5': 0}
2 1787133675.561 10 None {'1': 0, '2': 0, '3': 0, '5': 0}
2 1787133675.561 11 None {'1': 0, '2': 0, '3': 0, '5': 0}
2 1787133675.561 12 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 13 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 14 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 15 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 16 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 17 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 18 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 19 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 20 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 21 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 22 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 23 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 24 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 25 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 26 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 27 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 28 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 29 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 30 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 31 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.561 32 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 33 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 34 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 35 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 36 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 37 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 38 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 39 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 40 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 41 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 42 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 43 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 44 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 45 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 46 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 47 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 48 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 49 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 50 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 51 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 52 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 53 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 54 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.562 55 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
2 1787133675.563 56 None {'1': 0, '2': 0, '3': 0, '5': 0, '4': 0}
