ID TIME n private balances
4 1787133428.615 0 {} {}
4 1787133428.615 0 None {}
4 1787133428.615 1 None {'1': 0}
4 1787133428.615 2 None {'1': 0, '2': 0}
4 1787133428.615 3 None {'1': 0, '2': 0, '5': 0}
4 1787133428.616 4 None {'1': 0, '2': 0, '5': 0}
4 1787133428.616 5 None {'1': 0, '2': 0, '5': 0}
4 1787133428.616 6 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.616 7 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.616 8 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.616 9 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.616 10 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.616 11 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.616 12 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.617 13 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.617 14 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.617 15 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.617 16 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.617 17 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.617 18 None {'1': 0, '2': 0, '5': 0, '3': 0}
4 1787133428.617 19 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.618 20 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.618 21 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.618 22 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.618 23 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.618 24 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.618 25 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.618 26 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.618 27 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.619 28 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.619 29 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.619 30 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.619 31 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.619 32 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.619 33 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.619 34 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.619 35 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.62 36 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.62 37 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.62 38 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.62 39 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.62 40 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.62 41 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.62 42 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.62 43 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.62 44 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.621 45 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.621 46 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.621 47 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.621 48 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.621 49 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.621 50 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.621 51 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.621 52 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.622 53 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.622 54 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.622 55 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.622 56 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.622 57 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.622 58 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.622 59 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.622 60 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.623 61 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.623 62 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.623 63 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.623 64 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.623 65 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.623 66 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.623 67 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.623 68 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.624 69 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.624 70 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.624 71 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.624 72 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.624 73 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
4 1787133428.624 74 None {'1': 0, '2': 0, '5': 0, '3': 0, '4': 0}
