ID TIME n private balances
5 1786781720.201 0 {} {}
5 1786781720.202 1 None {'2': 0, '0': 0}
5 1786781720.202 7 None {'2': 1, '0': 0, '4': 0, '1': 0, '3': 0, '5': 0}
5 1786781720.202 12 None {'2': 1, '0': 0, '4': 5, '1': 0, '3': 0, '5': 0}
5 1786781720.202 18 None {'2': 1, '0': 0, '4': 5, '1': 0, '3': 4, '5': 0}
5 1786781720.202 22 None {'2': 1, '0': 0, '4': 5, '1': 0, '3': 4, '5': 5}
5 1786781720.202 28 None {'2': 1, '0': 0, '4': 5, '1': 0, '3': 7, '5': 5}
5 1786781720.202 34 None {'2': 1, '0': 0, '4': 5, '1': 0, '3': 12, '5': 5}
5 1786781720.202 38 None {'2': 1, '0': 0, '4': 5, '1': 0, '3': 12, '5': 10}
5 1786781720.203 44 None {'2': 1, '0': 0, '4': 5, '1': 0, '3': 15, '5': 10}
5 1786781720.203 48 None {'2': 6, '0': 0, '4': 5, '1': 0, '3': 15, '5': 10}
5 1786781720.203 51 None {'2': 6, '0': 0, '4': 5, '1': 0, '3': 15, '5': 13}
5 1786781720.203 56 None {'2': 6, '0': 0, '4': 7, '1': 0, '3': 15, '5': 13}
5 1786781720.203 61 None {'2': 6, '0': 0, '4': 7, '1': 0, '3': 19, '5': 13}
5 1786781720.203 66 None {'2': 6, '0': 0, '4': 7, '1': 0, '3': 23, '5': 13}
5 1786781720.203 69 None {'2': 6, '0': 0, '4': 7, '1': 0, '3': 23, '5': 17}
5 1786781720.203 75 None {'2': 6, '0': 0, '4': 9, '1': 0, '3': 23, '5': 17}
5 1786781720.204 81 None {'2': 6, '0': 0, '4': 9, '1': 0, '3': 23, '5': 22}
