ID TIME n private balances
4 1787160887.215 0 {} {}
4 1787160887.215 0 None {}
4 1787160887.215 1 None {'2': 0}
4 1787160887.215 2 None {'2': 0}
4 1787160887.216 3 None {'2': 0, '1': 0}
4 1787160887.216 4 None {'2': 0, '1': 0, '3': 0}
4 1787160887.216 5 None {'2': 0, '1': 0, '3': 0}
4 1787160887.216 6 None {'2': 0, '1': 0, '3': 0}
4 1787160887.216 7 None {'2': 0, '1': 0, '3': 0, '4': 0}
4 1787160887.216 8 None {'2': 0, '1': 0, '3': 0, '4': 0}
4 1787160887.216 9 None {'2': 0, '1': 0, '3': 0, '4': 0}
4 1787160887.216 10 None {'2': 0, '1': 0, '3': 0, '4': 0}
4 1787160887.216 11 None {'2': 0, '1': 0, '3': 0, '4': 0}
4 1787160887.216 12 None {'2': 0, '1': 0, '3': 0, '4': 0}
4 1787160887.217 13 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
4 1787160887.217 14 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
4 1787160887.217 15 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
4 1787160887.217 16 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
4 1787160887.217 17 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
4 1787160887.217 18 None {'2': 0, '1': 0, '3': 0, '4': 0, '5': 0}
