ID TIME n private balances
1 1786572368.971 0 {} {}
1 1786572368.971 1 {} {'1': 0, '0': 0}
1 1786572368.971 6 None {'1': 1, '0': 0, '2': 0, '4': 0, '3': 0}
1 1786572368.971 8 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 0}
1 1786572368.971 13 None {'1': 1, '0': 0, '2': 4, '4': 0, '3': 1, '5': 0}
1 1786572368.971 17 None {'1': 1, '0': 0, '2': 4, '4': 4, '3': 1, '5': 0}
1 1786572368.971 21 None {'1': 4, '0': 0, '2': 4, '4': 4, '3': 1, '5': 0}
1 1786572368.971 27 None {'1': 4, '0': 0, '2': 4, '4': 4, '3': 4, '5': 0}
1 1786572368.971 32 None {'1': 4, '0': 0, '2': 4, '4': 9, '3': 4, '5': 0}
1 1786572368.971 37 None {'1': 8, '0': 0, '2': 4, '4': 9, '3': 4, '5': 0}
1 1786572368.971 41 None {'1': 8, '0': 0, '2': 4, '4': 9, '3': 8, '5': 0}
1 1786572368.971 44 None {'1': 8, '0': 0, '2': 4, '4': 9, '3': 8, '5': 3}
1 1786572368.971 48 None {'1': 10, '0': 0, '2': 4, '4': 9, '3': 8, '5': 3}
1 1786572368.971 52 None {'1': 10, '0': 0, '2': 4, '4': 9, '3': 11, '5': 3}
1 1786572368.971 57 None {'1': 10, '0': 0, '2': 4, '4': 12, '3': 11, '5': 3}
1 1786572368.971 61 None {'1': 10, '0': 0, '2': 4, '4': 12, '3': 11, '5': 7}
1 1786572368.971 66 None {'1': 13, '0': 0, '2': 4, '4': 12, '3': 11, '5': 7}
1 1786572368.972 70 None {'1': 13, '0': 0, '2': 4, '4': 12, '3': 15, '5': 7}
1 1786572368.972 73 None {'1': 13, '0': 0, '2': 4, '4': 15, '3': 15, '5': 7}
1 1786572368.972 76 None {'1': 13, '0': 0, '2': 4, '4': 15, '3': 15, '5': 9}
1 1786572368.972 79 None {'1': 13, '0': 0, '2': 4, '4': 15, '3': 17, '5': 9}
1 1786572368.972 82 None {'1': 13, '0': 0, '2': 4, '4': 17, '3': 17, '5': 9}
1 1786572368.972 85 None {'1': 13, '0': 0, '2': 6, '4': 17, '3': 17, '5': 9}
1 1786572368.972 90 None {'1': 13, '0': 0, '2': 6, '4': 17, '3': 19, '5': 9}
1 1786572368.972 97 None {'1': 13, '0': 0, '2': 6, '4': 21, '3': 19, '5': 9}
1 1786572368.972 100 None {'1': 19, '0': 0, '2': 6, '4': 21, '3': 19, '5': 9}
1 1786572368.972 104 None {'1': 19, '0': 0, '2': 6, '4': 21, '3': 19, '5': 11}
1 1786572368.972 109 None {'1': 19, '0': 0, '2': 6, '4': 21, '3': 22, '5': 11}
1 1786572368.972 112 None {'1': 23, '0': 0, '2': 6, '4': 21, '3': 22, '5': 11}
1 1786572368.972 115 None {'1': 23, '0': 0, '2': 6, '4': 23, '3': 22, '5': 11}
1 1786572368.972 122 None {'1': 23, '0': 0, '2': 8, '4': 23, '3': 22, '5': 11}
1 1786572368.972 127 None {'1': 29, '0': 0, '2': 8, '4': 23, '3': 22, '5': 11}
1 1786572368.972 129 None {'1': 29, '0': 0, '2': 8, '4': 23, '3': 26, '5': 11}
1 1786572368.972 135 None {'1': 29, '0': 0, '2': 9, '4': 23, '3': 26, '5': 11}
1 1786572368.972 138 None {'1': 29, '0': 0, '2': 9, '4': 28, '3': 26, '5': 11}
1 1786572368.972 141 None {'1': 29, '0': 0, '2': 9, '4': 28, '3': 28, '5': 11}
1 1786572368.972 145 None {'1': 29, '0': 0, '2': 11, '4': 28, '3': 28, '5': 11}
1 1786572368.972 149 None {'1': 32, '0': 0, '2': 11, '4': 28, '3': 28, '5': 11}
1 1786572368.972 154 None {'1': 32, '0': 0, '2': 11, '4': 31, '3': 28, '5': 11}
1 1786572368.972 159 None {'1': 32, '0': 0, '2': 15, '4': 31, '3': 28, '5': 11}
1 1786572368.972 161 None {'1': 36, '0': 0, '2': 15, '4': 31, '3': 28, '5': 11}
1 1786572368.973 165 None {'1': 36, '0': 0, '2': 15, '4': 31, '3': 28, '5': 12}
1 1786572368.973 169 None {'1': 36, '0': 0, '2': 18, '4': 31, '3': 28, '5': 12}
1 1786572368.973 172 None {'1': 39, '0': 0, '2': 18, '4': 31, '3': 28, '5': 12}
1 1786572368.973 174 None {'1': 39, '0': 0, '2': 18, '4': 31, '3': 30, '5': 12}
1 1786572368.973 178 None {'1': 39, '0': 0, '2': 18, '4': 32, '3': 30, '5': 12}
1 1786572368.973 181 None {'1': 42, '0': 0, '2': 18, '4': 32, '3': 30, '5': 12}
1 1786572368.973 186 None {'1': 42, '0': 0, '2': 20, '4': 32, '3': 30, '5': 12}
1 1786572368.973 188 None {'1': 42, '0': 0, '2': 20, '4': 36, '3': 30, '5': 12}
1 1786572368.973 195 None {'1': 42, '0': 0, '2': 20, '4': 36, '3': 31, '5': 12}
1 1786572368.973 201 None {'1': 42, '0': 0, '2': 26, '4': 36, '3': 31, '5': 12}
1 1786572368.973 206 None {'1': 47, '0': 0, '2': 26, '4': 36, '3': 31, '5': 12}
1 1786572368.973 211 None {'1': 47, '0': 0, '2': 26, '4': 36, '3': 35, '5': 12}
1 1786572368.973 216 None {'1': 47, '0': 0, '2': 26, '4': 40, '3': 35, '5': 12}
