ID TIME EVENT X Y XMIN XMAX YMIN YMAX
4 1.333 ENTER 0.843 0.761 -0.143 1.746 -0.143 1.746
4 241.25 EXIT 0.75 0.843 -0.143 1.746 -0.143 1.746
