ID TIME EVENT X Y XMIN XMAX YMIN YMAX
1 70.983 ENTER 0.908 1.058 -0.175 2.138 -0.175 2.11 91 147.274 EXIT 1.061 0.898 -0.175 2.138 -0.175 2.138
