ID TIME n private balances
4 1787161543.114 0 {} {}
4 1787161543.114 0 None {}
4 1787161543.114 1 None {'2': 0}
4 1787161543.114 2 None {'2': 0, '5': 0}
4 1787161543.114 3 None {'2': 0, '5': 0, '1': 0}
4 1787161543.114 4 None {'2': 0, '5': 0, '1': 0}
4 1787161543.114 5 None {'2': 0, '5': 0, '1': 0}
4 1787161543.114 6 None {'2': 0, '5': 0, '1': 0}
4 1787161543.115 7 None {'2': 0, '5': 0, '1': 0}
4 1787161543.115 8 None {'2': 0, '5': 0, '1': 0}
4 1787161543.115 9 None {'2': 0, '5': 0, '1': 0, '4': 0}
4 1787161543.115 10 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.115 11 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.115 12 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.115 13 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.115 14 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.115 15 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.115 16 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.116 17 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.116 18 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.116 19 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
4 1787161543.116 20 None {'2': 0, '5': 0, '1': 0, '4': 0, '3': 0}
