ID TIME EVENT X Y XMIN XMAX YMIN YMAX
2 370.476 ENTER 1.25 1.292 -0.227 2.76 -0.227 2.72 2 816.934 EXIT 1.259 1.273 -0.227 2.76 -0.227 2.72 838.187 ENTER 1.268 1.267 -0.227 2.76 -0.227 2.76
