ID TIME HEIGHT MINER BLOCK TIMESTAMP TELAPSED RECEPTION SIZE_KB TXS DIFF TDIFF HASH PHASH
9 1786981271.684 0 ['enode://1@127.0.0.1:1234', 'enode://2@127.0.0.1:1235', 'enode://3@127.0.0.1:1236', 'enode://4@127.0.0.1:1237', 'enode://5@127.0.0.1:1238', 'enode://6@127.0.0.1:1239', 'enode://7@127.0.0.1:1240', 'enode://8@127.0.0.1:1241', 'enode://9@127.0.0.1:1242', 'enode://10@127.0.0.1:1243', 'enode://11@127.0.0.1:1244', 'enode://12@127.0.0.1:1245', 'enode://13@127.0.0.1:1246', 'enode://14@127.0.0.1:1247', 'enode://15@127.0.0.1:1248', 'enode://16@127.0.0.1:1249', 'enode://17@127.0.0.1:1250', 'enode://18@127.0.0.1:1251', 'enode://19@127.0.0.1:1252', 'enode://20@127.0.0.1:1253', 'enode://21@127.0.0.1:1254', 'enode://22@127.0.0.1:1255', 'enode://23@127.0.0.1:1256', 'enode://24@127.0.0.1:1257', 'enode://25@127.0.0.1:1258'] 0 0 0 0 0.046875 0 0 0 2ec9234e793ffa1c5eb24f0439f69ac8446fd1535ee0cbe4dfa1f745f203e80f 0
9 1786981271.684 1 enode://1@127.0.0.1:1234 1 10 54 64 0.046875 1 2 2 8b03d8a7080667ad922944a8fbfef7baa65ae883b942df8a67315c858a50f752 2ec9234e793ffa1c5eb24f0439f69ac8446fd1535ee0cbe4dfa1f745f203e80f
9 1786981271.684 2 enode://2@127.0.0.1:1235 2 22 42 64 0.046875 5 2 4 b7f006ed49255ca56cabcc66adc45768c81086fe6e0da34cc6550a19edf921dd 8b03d8a7080667ad922944a8fbfef7baa65ae883b942df8a67315c858a50f752
9 1786981271.684 3 enode://3@127.0.0.1:1236 3 32 32 64 0.046875 1 2 6 480ebea168486bc6165d04635d6c6eb5329fcf238197112a7827aba77f2aa5fa b7f006ed49255ca56cabcc66adc45768c81086fe6e0da34cc6550a19edf921dd
9 1786981271.684 4 enode://5@127.0.0.1:1238 4 85 21 106 0.046875 7 1 7 730ef035312d7462d0f29c8743fdf36c203474152c1ac229d794dcde68530b92 480ebea168486bc6165d04635d6c6eb5329fcf238197112a7827aba77f2aa5fa
9 1786981271.684 5 enode://9@127.0.0.1:1242 5 195 0 195 0.046875 6 1 8 91ff83aaa09520d9d864440d7afe4cbb94c36a7567531d5295c4fb28c439fc45 730ef035312d7462d0f29c8743fdf36c203474152c1ac229d794dcde68530b92
9 1786981271.684 6 enode://8@127.0.0.1:1241 6 255 418 673 0.046875 14 1 9 50b404f2f8ede36462bca08e6e8da6010482991a146d0298788d9907b6837c73 91ff83aaa09520d9d864440d7afe4cbb94c36a7567531d5295c4fb28c439fc45
9 1786981271.684 7 enode://11@127.0.0.1:1244 7 365 434 799 0.046875 11 1 10 b90216e973de0630c28d239b60324e968922e1feb6855af5ee01b2bdf24540ea 50b404f2f8ede36462bca08e6e8da6010482991a146d0298788d9907b6837c73
9 1786981271.684 8 enode://16@127.0.0.1:1249 8 575 224 799 0.046875 3 1 11 193351ee1d90f979e4fcdb9326612eabb34dd3b6499c96967acd535f332d2799 b90216e973de0630c28d239b60324e968922e1feb6855af5ee01b2bdf24540ea
9 1786981271.684 9 enode://19@127.0.0.1:1252 9 1051 294 1345 0.046875 9 1 12 c68676231eb690dc413558a98db5d1eb3fbb8957f11c3bf88152b705948ecbb8 193351ee1d90f979e4fcdb9326612eabb34dd3b6499c96967acd535f332d2799
9 1786981271.684 10 enode://4@127.0.0.1:1237 10 1536 19 1555 0.046875 6 1 13 eb3d9667660d38b77f7186fe5acd8f853fc7823d13ab533d25de98ada02f156c c68676231eb690dc413558a98db5d1eb3fbb8957f11c3bf88152b705948ecbb8
