ID TIME HEIGHT MINER BLOCK TIMESTAMP TELAPSED RECEPTION SIZE_KB TXS DIFF TDIFF HASH PHASH
9 1786987358.279 0 ['enode://1@127.0.0.1:1234', 'enode://2@127.0.0.1:1235', 'enode://3@127.0.0.1:1236', 'enode://4@127.0.0.1:1237', 'enode://5@127.0.0.1:1238', 'enode://6@127.0.0.1:1239', 'enode://7@127.0.0.1:1240', 'enode://8@127.0.0.1:1241', 'enode://9@127.0.0.1:1242', 'enode://10@127.0.0.1:1243', 'enode://11@127.0.0.1:1244', 'enode://12@127.0.0.1:1245', 'enode://13@127.0.0.1:1246', 'enode://14@127.0.0.1:1247', 'enode://15@127.0.0.1:1248', 'enode://16@127.0.0.1:1249', 'enode://17@127.0.0.1:1250', 'enode://18@127.0.0.1:1251', 'enode://19@127.0.0.1:1252', 'enode://20@127.0.0.1:1253', 'enode://21@127.0.0.1:1254', 'enode://22@127.0.0.1:1255', 'enode://23@127.0.0.1:1256', 'enode://24@127.0.0.1:1257', 'enode://25@127.0.0.1:1258'] 0 0 0 0 0.046875 0 0 0 2ec9234e793ffa1c5eb24f0439f69ac8446fd1535ee0cbe4dfa1f745f203e80f 0
9 1786987358.279 1 enode://14@127.0.0.1:1247 1 52 54 106 0.046875 14 99915 99915 d1b1a7195a52fef9096ae39ab4f96f1ec8f659dbaf5cd89c37a1ba656ae26257 2ec9234e793ffa1c5eb24f0439f69ac8446fd1535ee0cbe4dfa1f745f203e80f
9 1786987358.279 2 enode://12@127.0.0.1:1245 2 385 1002 1387 0.046875 15 99976 199891 6877e89b221b97ec6bd3f7a8a0132b21ee6d0b4c2aa01dc9f45c776a984b8b02 d1b1a7195a52fef9096ae39ab4f96f1ec8f659dbaf5cd89c37a1ba656ae26257
9 1786987358.279 3 enode://7@127.0.0.1:1240 3 499 2841 3340 0.046875 3 99986 299877 ec0c77e5bcb1f9e1041948f6eb94bec5100fa6b8265b69ea1587faf2b2451b94 6877e89b221b97ec6bd3f7a8a0132b21ee6d0b4c2aa01dc9f45c776a984b8b02
9 1786987358.279 4 enode://8@127.0.0.1:1241 4 582 2758 3340 0.046875 6 99911 399788 39f31cad57f6eafdd84c1cf5b2008648e33848d2443b37ea9bafde9db49d3456 ec0c77e5bcb1f9e1041948f6eb94bec5100fa6b8265b69ea1587faf2b2451b94
9 1786987358.279 5 enode://19@127.0.0.1:1252 5 1048 2292 3340 0.046875 4 99927 499715 ffba76c9131ab2530ddd318d44eafc84e8825c02956e665dddefd5fc861b804f 39f31cad57f6eafdd84c1cf5b2008648e33848d2443b37ea9bafde9db49d3456
9 1786987358.279 6 enode://19@127.0.0.1:1252 6 1128 2212 3340 0.046875 0 99933 599648 51d693dcc8d0fba701d5b0f16d53278b647456d1cef49098392e27c8d31ecadb ffba76c9131ab2530ddd318d44eafc84e8825c02956e665dddefd5fc861b804f
9 1786987358.279 7 enode://19@127.0.0.1:1252 7 1390 1950 3340 0.046875 2 99964 699612 354cf97ce2a3628efafc3f4cadb9dd7e521214cecef35dc7589718199225c7e5 51d693dcc8d0fba701d5b0f16d53278b647456d1cef49098392e27c8d31ecadb
9 1786987358.279 8 enode://16@127.0.0.1:1249 8 1706 1634 3340 0.046875 17 99993 799605 224f6c077436e9c8c842f5f651af241c740f3abc8fb63d03e19349f14913d0ca 354cf97ce2a3628efafc3f4cadb9dd7e521214cecef35dc7589718199225c7e5
9 1786987358.279 9 enode://19@127.0.0.1:1252 9 1918 1422 3340 0.046875 2 99936 899541 7c88ef876bb67e4f615d0109f6e755571c36351bd5a7c6b632aae6cc34a1208d 224f6c077436e9c8c842f5f651af241c740f3abc8fb63d03e19349f14913d0ca
9 1786987358.279 10 enode://16@127.0.0.1:1249 10 1977 1363 3340 0.046875 2 99936 999477 c1244fff31bbd3a337bc92245b1784b75fdedb33157c29430ebd6621f3680058 7c88ef876bb67e4f615d0109f6e755571c36351bd5a7c6b632aae6cc34a1208d
9 1786987358.279 11 enode://19@127.0.0.1:1252 11 2034 1306 3340 0.046875 2 99948 1099425 59e9e1d6529f76897876405165e417ea840090ecfcf29f9ff29eb2976d6a8d1e c1244fff31bbd3a337bc92245b1784b75fdedb33157c29430ebd6621f3680058
9 1786987358.279 12 enode://19@127.0.0.1:1252 12 2808 868 3676 0.046875 41 99979 1199404 7af3cc03dcbe7bee80749c22b0d9cdaf472e98759a4f5254e151bfcb0042a8a1 59e9e1d6529f76897876405165e417ea840090ecfcf29f9ff29eb2976d6a8d1e
9 1786987358.279 13 enode://19@127.0.0.1:1252 13 2892 784 3676 0.046875 0 99903 1299307 7833951d6eae3b988b3849a0b5cef3fc3167e0198f8bcb1a3e80531bd0c49026 7af3cc03dcbe7bee80749c22b0d9cdaf472e98759a4f5254e151bfcb0042a8a1
9 1786987358.279 14 enode://19@127.0.0.1:1252 14 3475 201 3676 0.046875 17 99928 1399235 e4b7decb28ab754fcaaa68a27e8de09c19c24c3027aee4a8da458a2786d48305 7833951d6eae3b988b3849a0b5cef3fc3167e0198f8bcb1a3e80531bd0c49026
