ID TIME n private balances
9 1787162984.655 0 {} {}
9 1787162984.655 0 None {}
9 1787162984.655 1 None {'2': 0}
9 1787162984.655 2 None {'2': 0, '4': 0}
9 1787162984.655 3 None {'2': 0, '4': 0}
9 1787162984.655 4 None {'2': 0, '4': 0, '9': 0}
9 1787162984.655 5 None {'2': 0, '4': 0, '9': 0, '7': 0}
9 1787162984.655 6 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0}
9 1787162984.655 7 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
9 1787162984.655 8 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
9 1787162984.655 9 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
9 1787162984.655 10 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
9 1787162984.655 11 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
9 1787162984.655 12 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
9 1787162984.655 13 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0}
9 1787162984.655 14 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0}
9 1787162984.655 15 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0}
9 1787162984.655 16 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0}
9 1787162984.655 17 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0}
9 1787162984.655 18 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
9 1787162984.655 19 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
9 1787162984.655 20 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
9 1787162984.655 21 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0}
9 1787162984.655 22 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
9 1787162984.655 23 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
9 1787162984.655 24 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
9 1787162984.655 25 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
9 1787162984.656 26 None {'2': 0, '4': 0, '9': 0, '7': 0, '6': 0, '10': 0, '8': 0, '5': 0, '3': 0, '1': 0}
