ID TIME n private balances
4 1787174150.658 0 {} {}
4 1787174150.658 0 None {}
4 1787174150.658 1 None {'13': 0}
4 1787174150.658 2 None {'13': 0, '20': 0}
4 1787174150.658 3 None {'13': 0, '20': 0, '22': 0}
4 1787174150.658 4 None {'13': 0, '20': 0, '22': 0, '9': 0}
4 1787174150.658 5 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0}
4 1787174150.658 6 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0}
4 1787174150.658 7 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0}
4 1787174150.658 8 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0}
4 1787174150.658 9 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0}
4 1787174150.658 10 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0}
4 1787174150.658 11 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0, '11': 0}
4 1787174150.658 12 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0, '11': 0}
4 1787174150.658 13 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0, '11': 0, '17': 0}
4 1787174150.658 14 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0, '11': 0, '17': 0, '25': 0}
4 1787174150.658 15 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0, '11': 0, '17': 0, '25': 0}
4 1787174150.658 16 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0, '11': 0, '17': 0, '25': 0}
4 1787174150.659 17 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0, '11': 0, '17': 0, '25': 0, '1': 0}
4 1787174150.659 18 None {'13': 0, '20': 0, '22': 0, '9': 0, '2': 0, '21': 0, '15': 0, '11': 0, '17': 0, '25': 0, '1': 0, '16': 0}
