ID TIME n private balances
4 1786781646.027 0 {} {}
4 1786781646.027 1 None {'1': 0, '0': 0}
4 1786781646.027 7 None {'1': 1, '0': 0, '3': 0, '5': 0, '2': 0, '4': 0}
4 1786781646.027 11 None {'1': 1, '0': 0, '3': 5, '5': 0, '2': 0, '4': 0}
4 1786781646.027 17 None {'1': 1, '0': 0, '3': 5, '5': 0, '2': 3, '4': 0}
4 1786781646.027 21 None {'1': 1, '0': 0, '3': 5, '5': 0, '2': 3, '4': 5}
4 1786781646.027 25 None {'1': 1, '0': 0, '3': 5, '5': 0, '2': 6, '4': 5}
4 1786781646.028 28 None {'1': 1, '0': 0, '3': 5, '5': 0, '2': 9, '4': 5}
4 1786781646.028 35 None {'1': 3, '0': 0, '3': 5, '5': 0, '2': 9, '4': 5}
4 1786781646.028 40 None {'1': 3, '0': 0, '3': 5, '5': 0, '2': 9, '4': 11}
4 1786781646.028 43 None {'1': 7, '0': 0, '3': 5, '5': 0, '2': 9, '4': 11}
4 1786781646.028 47 None {'1': 7, '0': 0, '3': 5, '5': 2, '2': 9, '4': 11}
4 1786781646.028 53 None {'1': 7, '0': 0, '3': 5, '5': 2, '2': 9, '4': 14}
4 1786781646.028 58 None {'1': 7, '0': 0, '3': 5, '5': 2, '2': 14, '4': 14}
