ID TIME n private balances
1 1786984427.539 0 {} {}
1 1786984427.539 3 None {'4': 0, '0': 0, '3': 0, '2': 0}
1 1786984427.539 5 None {'4': 3, '0': 0, '3': 0, '2': 0}
1 1786984427.539 10 None {'4': 4, '0': 0, '3': 0, '2': 0, '1': 0}
1 1786984427.539 13 None {'4': 4, '0': 0, '3': 0, '2': 0, '1': 4}
1 1786984427.539 18 None {'4': 4, '0': 0, '3': 0, '2': 0, '1': 6}
1 1786984427.54 21 None {'4': 4, '0': 0, '3': 0, '2': 4, '1': 6}
1 1786984427.54 24 None {'4': 4, '0': 0, '3': 0, '2': 6, '1': 6}
1 1786984427.54 26 None {'4': 6, '0': 0, '3': 0, '2': 6, '1': 6}
1 1786984427.54 32 None {'4': 7, '0': 0, '3': 0, '2': 6, '1': 6}
1 1786984427.54 35 None {'4': 7, '0': 0, '3': 0, '2': 11, '1': 6}
1 1786984427.54 36 None {'4': 7, '0': 0, '3': 2, '2': 11, '1': 6}
1 1786984427.54 37 None {'4': 7, '0': 0, '3': 2, '2': 11, '1': 6}
1 1786984427.54 43 None {'4': 7, '0': 0, '3': 2, '2': 11, '1': 6}
