ID TIME TPS RAM CPU
0 0.007 142
0 0.016 115
0 0.02 205
0 0.025 226
0 0.029 224
0 0.034 230
0 0.038 233
0 0.041 298
0 0.044 468
0 0.046 466
0 0.051 184
0 0.054 384
0 0.056 442
0 0.058 454
0 0.06 462
0 0.063 468
0 0.065 455
0 0.067 417
0 0.069 462
0 0.072 445
0 0.074 415
0 0.076 446
0 0.083 154
0 0.085 417
0 0.088 413
0 0.091 342
0 0.093 425
0 0.095 454
0 0.098 455
0 0.1 395
0 0.103 399
0 0.105 432
0 0.107 427
0 0.11 442
0 0.112 445
0 0.117 208
0 0.119 431
0 0.121 415
0 0.124 430
0 0.126 445
0 0.129 383
0 0.132 332
0 0.134 417
0 0.139 193
0 0.142 397
0 0.144 411
0 0.147 355
0 0.151 231
0 0.155 296
0 0.158 275
0 0.162 253
0 0.165 387
0 0.168 396
0 0.17 364
0 0.173 348
0 0.176 392
0 0.178 407
0 0.181 389
0 0.184 345
0 0.186 388
0 0.189 342
0 0.192 386
0 0.194 406
0 0.197 416
0 0.206 113
0 0.209 332
0 0.211 370
0 0.215 298
0 0.218 304
0 0.221 333
0 0.225 285
0 0.228 345
0 0.23 351
0 0.233 386
0 0.236 385
0 0.238 386
0 0.241 375
0 0.244 381
0 0.246 373
0 0.249 377
0 0.252 318
0 0.256 283
0 0.259 312
0 0.262 351
0 0.265 363
0 0.27 174
0 0.273 313
0 0.277 330
0 0.279 361
0 0.282 367
0 0.285 336
0 0.288 363
0 0.291 361
0 0.293 359
0 0.297 317
0 0.302 181
0 0.306 256
0 0.309 293
0 0.313 302
0 0.316 293
0 0.32 265
0 0.323 295
0 0.327 306
0 0.33 303
0 0.334 270
0 0.337 296
0 0.348 93
0 0.352 222
0 0.357 225
0 0.361 266
0 0.365 249
0 0.369 260
0 0.372 261
0 0.376 253
0 0.38 264
0 0.384 259
0 0.388 253
0 0.392 225
0 0.397 215
0 0.401 232
0 0.408 163
0 0.412 230
0 0.416 238
0 0.421 229
0 0.425 238
0 0.429 239
0 0.433 236
0 0.442 117
0 0.447 206
0 0.452 205
0 0.457 194
0 0.461 224
0 0.466 234
0 0.47 233
0 0.474 234
0 0.479 224
0 0.483 229
0 0.488 189
0 0.493 218
0 0.498 218
0 0.502 211
0 0.507 226
0 0.511 232
0 0.516 223
0 0.52 230
0 0.525 222
0 0.531 163
0 0.536 178
0 0.544 133
0 0.548 229
0 0.555 157
0 0.56 175
0 0.569 120
0 0.574 192
0 0.579 213
0 0.586 134
0 0.591 218
0 0.595 251
0 0.599 247
0 0.603 257
0 0.607 241
0 0.611 226
0 0.616 227
0 0.62 231
0 0.625 227
0 0.629 252
0 0.633 251
0 0.637 241
0 0.641 248
0 0.648 141
0 0.653 193
0 0.658 219
0 0.662 241
0 0.667 208
0 0.671 225
0 0.675 248
0 0.679 233
0 0.684 242
0 0.688 243
0 0.692 240
0 0.696 231
0 0.701 216
0 0.706 187
0 0.711 208
0 0.716 219
0 0.72 227
0 0.724 250
0 0.728 253
0 0.732 246
0 0.736 255
0 0.743 151
0 0.748 188
0 0.752 235
0 0.756 255
0 0.76 259
0 0.764 266
0 0.768 266
0 0.772 253
0 0.775 260
0 0.779 255
0 0.784 230
0 0.789 209
0 0.793 222
0 0.798 218
0 0.802 210
0 0.807 232
0 0.811 232
0 0.815 239
0 0.819 240
0 0.824 223
0 0.829 209
0 0.833 214
0 0.838 213
0 0.843 215
0 0.847 224
0 0.852 227
0 0.856 241
0 0.86 239
0 0.864 233
0 0.869 197
0 0.874 221
0 0.879 221
0 0.883 209
0 0.888 211
0 0.893 203
0 0.897 228
0 0.902 234
0 0.907 196
0 0.911 220
0 0.916 210
0 0.921 191
0 0.926 215
0 0.931 225
0 0.935 223
0 0.939 229
0 0.944 231
0 0.949 207
0 0.953 211
0 0.958 230
0 0.962 227
0 0.967 201
0 0.972 206
0 0.977 214
0 0.981 234
0 0.985 233
0 0.99 226
0 0.995 206
0 1.0 206
0 1.005 197
0 1.009 220
0 1.014 225
0 1.018 225
0 1.022 231
0 1.027 229
0 1.031 227
0 1.036 223
0 1.042 171
0 1.047 191
0 1.051 217
0 1.056 235
0 1.06 227
0 1.064 237
0 1.069 216
0 1.074 200
0 1.079 197
0 1.084 202
0 1.089 203
0 1.094 223
0 1.098 227
0 1.103 215
0 1.107 213
0 1.112 220
0 1.117 213
0 1.122 194
0 1.127 206
0 1.132 197
0 1.137 200
0 1.142 203
0 1.147 202
0 1.151 209
0 1.156 204
0 1.161 204
0 1.167 188
0 1.172 205
0 1.177 203
0 1.181 205
0 1.186 203
0 1.191 200
0 1.196 211
0 1.201 208
0 1.207 178
0 1.211 208
0 1.216 201
0 1.221 200
0 1.226 211
0 1.231 210
0 1.236 206
0 1.241 213
0 1.245 213
0 1.251 176
0 1.256 201
0 1.261 211
0 1.266 198
0 1.271 205
0 1.275 208
0 1.28 210
0 1.285 216
0 1.29 216
0 1.295 185
0 1.3 198
0 1.305 202
0 1.31 203
0 1.315 212
0 1.319 212
0 1.324 207
0 1.329 212
0 1.334 213
0 1.339 183
0 1.344 208
0 1.349 205
0 1.354 190
0 1.359 211
0 1.364 214
0 1.368 207
0 1.373 212
0 1.378 211
0 1.384 175
0 1.389 206
0 1.393 209
0 1.398 208
0 1.403 205
0 1.408 213
0 1.413 208
0 1.417 214
0 1.422 217
0 1.428 173
0 1.433 201
0 1.438 203
0 1.448 94
0 1.454 186
0 1.459 202
0 1.463 218
0 1.468 208
0 1.473 203
0 1.478 215
0 1.482 210
0 1.487 217
0 1.492 204
0 1.497 192
0 1.502 197
0 1.507 198
0 1.512 213
0 1.517 210
0 1.522 207
0 1.526 212
0 1.531 206
0 1.536 205
0 1.541 195
0 1.546 207
0 1.551 202
0 1.556 192
0 1.561 211
0 1.566 212
0 1.571 207
0 1.575 213
0 1.581 174
0 1.587 183
0 1.591 206
0 1.596 203
0 1.601 216
0 1.606 202
0 1.611 211
0 1.616 214
0 1.62 207
0 1.626 188
0 1.631 207
0 1.636 190
0 1.641 207
0 1.645 212
0 1.65 207
0 1.655 205
0 1.66 209
0 1.665 206
0 1.67 188
0 1.675 206
0 1.68 200
0 1.685 198
0 1.69 206
0 1.695 202
0 1.7 207
0 1.705 202
0 1.71 203
0 1.715 186
0 1.72 199
0 1.725 201
0 1.73 210
0 1.735 214
0 1.739 206
0 1.744 215
0 1.749 209
0 1.754 194
0 1.759 185
0 1.764 207
0 1.77 184
0 1.775 207
0 1.779 213
0 1.784 210
0 1.789 212
0 1.794 214
0 1.798 206
0 1.804 184
0 1.809 211
0 1.814 205
0 1.819 195
0 1.824 208
0 1.828 203
0 1.833 214
0 1.838 211
0 1.843 206
0 1.848 210
0 1.853 182
0 1.858 200
0 1.863 211
0 1.868 198
0 1.873 199
0 1.878 213
0 1.882 212
0 1.887 205
0 1.892 204
0 1.897 195
0 1.903 186
0 1.908 207
0 1.912 212
0 1.917 206
0 1.922 211
0 1.927 213
0 1.932 206
0 1.936 207
0 1.942 164
0 1.949 167
0 1.953 215
0 1.958 229
0 1.962 226
0 1.966 234
0 1.971 235
0 1.975 225
0 1.98 199
0 1.985 206
0 1.99 209
0 1.994 219
0 1.999 214
0 2.004 211
0 2.008 217
0 2.013 217
0 2.018 208
0 2.023 198
0 2.028 189
0 2.034 178
0 2.039 204
0 2.044 209
0 2.049 181
0 2.054 206
0 2.059 207
0 2.07 89
0 2.075 195
