ID TIME n private balances
1 1787161018.935 0 {} {}
1 1787161018.935 0 {} {}
1 1787161018.935 1 None {'1': 0}
1 1787161018.935 2 None {'1': 0, '3': 0}
1 1787161018.935 3 None {'1': 0, '3': 0, '5': 0}
1 1787161018.935 4 None {'1': 0, '3': 0, '5': 0, '4': 0}
1 1787161018.935 5 None {'1': 0, '3': 0, '5': 0, '4': 0}
1 1787161018.935 6 None {'1': 0, '3': 0, '5': 0, '4': 0}
1 1787161018.935 7 None {'1': 0, '3': 0, '5': 0, '4': 0}
1 1787161018.935 8 None {'1': 0, '3': 0, '5': 0, '4': 0}
1 1787161018.935 9 None {'1': 0, '3': 0, '5': 0, '4': 0}
1 1787161018.935 10 None {'1': 0, '3': 0, '5': 0, '4': 0}
1 1787161018.935 11 None {'1': 0, '3': 0, '5': 0, '4': 0}
1 1787161018.935 12 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
1 1787161018.935 13 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
1 1787161018.935 14 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
1 1787161018.935 15 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
1 1787161018.935 16 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
1 1787161018.935 17 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
1 1787161018.935 18 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
1 1787161018.936 19 None {'1': 0, '3': 0, '5': 0, '4': 0, '2': 0}
