ID TIME ROBOT_ID QLTY QTTY TOTAL
0 29.96 2 blue 8
0 31.967 12 blue 24
0 35.437 13 blue 32
0 42.196 16 blue 40
0 45.23 22 blue 48
0 48.767 25 blue 56
0 51.439 11 blue 72
0 53.528 5 blue 80
0 55.612 21 blue 88
0 58.409 3 blue 96
0 61.243 9 blue 112
0 63.424 1 blue 128
0 67.726 2 blue 136
0 73.651 12 blue 152
0 77.353 22 blue 168
0 78.714 10 blue 176
0 87.116 13 blue 192
0 91.313 25 blue 200
0 93.02 16 blue 208
0 94.317 21 blue 216
0 98.633 5 blue 248
0 99.865 11 blue 256
0 107.013 6 blue 264
0 110.138 8 blue 278
0 112.531 3 blue 294
0 113.602 22 blue 302
0 124.478 15 blue 310
0 129.718 17 blue 318
0 135.094 4 blue 324
0 136.984 9 blue 332
0 138.502 16 blue 340
0 143.34 23 blue 348
0 146.438 5 blue 364
0 148.058 11 blue 380
0 152.537 18 blue 396
0 154.161 3 blue 401
0 159.105 14 blue 422
0 160.825 1 blue 430
0 172.199 25 blue 438
0 174.084 6 blue 446
0 176.373 16 blue 451
0 179.652 7 blue 467
0 180.673 2 blue 475
0 183.224 5 blue 483
0 185.743 10 blue 491
0 194.968 23 blue 499
0 196.701 13 blue 507
0 197.782 9 blue 515
0 200.688 4 blue 529
0 205.654 22 blue 537
0 208.305 15 blue 545
0 211.501 25 blue 553
0 214.134 11 blue 561
0 219.071 18 blue 569
0 221.51 6 blue 577
0 223.744 3 blue 585
0 225.867 5 blue 593
0 231.795 16 blue 609
0 234.857 7 blue 617
0 236.17 2 blue 620
0 237.475 17 blue 636
0 247.035 23 blue 644
0 252.423 19 blue 652
0 254.506 21 blue 660
0 257.16 14 blue 668
0 258.529 5 blue 676
0 260.815 25 blue 684
0 263.894 9 blue 692
0 265.106 16 blue 708
0 266.603 4 blue 716
0 280.96 10 blue 724
0 283.258 3 blue 732
0 286.076 7 blue 740
0 291.145 22 blue 748
0 296.5 21 blue 756
0 299.145 8 blue 764
0 300.907 14 blue 772
0 306.787 17 blue 778
0 308.972 2 blue 786
0 310.73 16 blue 802
0 314.007 20 blue 818
0 317.594 13 blue 822
0 323.842 5 blue 830
0 325.513 9 blue 838
0 328.263 4 blue 844
0 331.935 25 blue 851
0 333.635 11 blue 859
0 335.451 12 blue 867
0 337.197 15 blue 875
0 343.571 18 blue 883
0 354.059 7 blue 891
0 360.075 14 blue 897
0 361.98 2 blue 913
0 363.808 6 blue 920
0 368.929 1 blue 928
0 376.065 25 blue 944
0 380.67 16 blue 952
0 388.205 5 blue 958
0 392.925 12 blue 966
0 401.29 18 blue 974
0 402.698 13 blue 982
0 407.939 21 blue 990
0 416.645 20 blue 998
0 441.253 17 blue 1006
0 445.846 19 blue 1022
0 449.165 11 blue 1030
0 455.127 15 blue 1038
0 460.432 7 blue 1054
0 461.948 3 blue 1062
0 464.405 10 blue 1070
0 465.46 24 blue 1078
0 471.966 21 blue 1086
0 473.46 12 blue 1094
0 474.758 18 blue 1102
0 476.55 9 blue 1118
0 486.817 14 blue 1133
0 491.305 23 blue 1141
0 494.654 20 blue 1149
0 502.633 5 blue 1165
0 504.172 24 blue 1186
0 513.271 10 blue 1193
0 520.603 25 blue 1206
0 522.71 3 blue 1222
0 525.814 17 blue 1238
0 530.811 2 blue 1246
0 535.031 15 blue 1254
0 540.111 13 blue 1262
0 543.459 4 blue 1270
0 554.997 19 blue 1272
0 560.973 23 blue 1280
0 571.92 16 blue 1288
0 575.783 11 blue 1296
0 580.953 25 blue 1320
0 586.318 21 blue 1328
0 592.057 17 blue 1333
0 594.476 22 blue 1341
0 597.494 14 blue 1356
0 603.804 1 blue 1371
0 610.496 7 blue 1387
0 613.468 12 blue 1395
0 620.976 9 blue 1402
0 628.567 15 blue 1410
0 631.991 6 blue 1418
0 645.187 16 blue 1426
0 650.177 13 blue 1434
0 653.468 19 blue 1447
0 663.643 11 blue 1455
0 674.41 5 blue 1463
0 677.002 21 blue 1471
0 681.102 25 blue 1479
